Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
Shai Gilgeous-Alexander,6:41,2,3,.667,0,0,,6,7,.857,0,1,1,0,1,0,2,0,10,7.6,-3
Luguentz Dort,7:36,1,2,.500,0,1,.000,0,0,,1,0,1,0,0,0,3,2,2,-2.1,+1
Chet Holmgren,9:02,1,4,.250,0,3,.000,0,0,,0,2,2,0,2,0,0,0,2,2.2,-5
Isaiah Hartenstein,5:04,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,1,2,1.6,-1
Aaron Wiggins,9:39,1,3,.333,0,1,.000,0,0,,0,1,1,0,0,0,0,1,2,0.2,-1
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
Ajay Mitchell,5:19,1,4,.250,0,1,.000,2,2,1.000,1,1,2,0,0,0,0,0,4,2.6,0
Ousmane Dieng,4:10,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,-0.4,0
Jaylin Williams,6:56,0,1,.000,0,1,.000,0,0,,0,1,1,1,0,0,0,1,0,-0.1,-2
Brooks Barnhizer,5:33,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,2,0,-0.5,-4
Chris Youngblood,,,,,,,,,,,,,,,,,,,,,
Branden Carlson,,,,,,,,,,,,,,,,,,,,,
Team Totals,60,7,19,.368,0,8,.000,8,9,.889,2,9,11,1,3,0,5,7,22,,
