Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Anthony Edwards,36:28,.405,.325,.400,.250,5.3,0.0,2.8,7.7,2.7,2.4,4.3,25.9,102,116,-7.9
Rudy Gobert,36:05,.765,.800,.000,.400,18.6,24.7,21.5,10.9,0.0,2.4,40.5,11.1,114,115,-5.6
Donte DiVincenzo,36:02,.750,.750,.750,.000,0.0,15.5,7.2,21.8,1.4,0.0,20.0,11.3,134,116,0.0
Julius Randle,32:36,.647,.605,.211,.684,5.9,27.4,15.8,34.2,0.0,0.0,3.9,32.1,144,116,10.8
Mike Conley,27:25,.628,.375,.750,2.250,3.5,0.0,1.9,26.1,1.8,0.0,0.0,11.8,167,120,2.0
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Naz Reid,27:19,.653,.643,.476,.048,10.5,8.2,9.4,7.8,3.7,3.1,4.5,33.4,135,111,11.1
Jaylen Clark,25:49,.444,.500,.429,.286,11.2,8.6,10.0,0.0,5.8,3.3,0.0,12.4,112,106,0.5
Bones Hyland,9:37,.250,.250,.500,.000,10.0,23.2,16.1,27.0,0.0,0.0,0.0,16.9,101,117,-11.0
Rob Dillingham,8:39,.167,.167,.333,.000,0.0,51.6,23.9,30.4,11.6,0.0,0.0,28.2,66,82,-5.0
Joan Beringer,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Joe Ingles,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Johnny Juzang,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Leonard Miller,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.555,.516,.404,.340,38.0,72.1,53.8,66.7,11.5,7.1,8.5,100.0,125.0,113.5,
