Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
De'Aaron Fox,36:48,.666,.607,.429,.286,3.0,8.0,5.7,19.4,0.0,0.0,27.6,25.1,102,123,-7.9
Victor Wembanyama,35:55,.812,.737,.474,.526,3.1,30.0,17.4,22.8,1.3,12.1,11.4,31.3,146,105,19.9
Stephon Castle,31:46,.503,.472,.167,.111,3.5,12.3,8.2,52.1,4.4,0.0,5.0,26.6,121,111,5.9
Harrison Barnes,27:56,.658,.625,.500,.750,0.0,10.5,5.6,8.5,1.7,3.1,15.8,9.6,118,116,-1.4
Devin Vassell,21:11,.500,.500,.250,.000,0.0,18.5,9.9,0.0,0.0,0.0,0.0,8.0,99,120,-8.3
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Julian Champagnie,22:16,.000,.000,1.000,.000,0.0,8.8,4.7,4.9,6.3,0.0,37.5,15.3,9,108,-13.8
Luke Kornet,20:08,.926,1.000,.000,1.000,16.6,19.5,18.1,16.1,0.0,4.3,0.0,18.2,194,116,14.0
Keldon Johnson,19:19,.556,.556,.111,.000,17.3,20.3,18.9,7.9,2.4,0.0,10.0,22.0,114,113,-2.7
Jeremy Sochan,10:09,.266,.000,1.000,2.000,0.0,9.7,5.1,0.0,4.6,0.0,0.0,7.9,61,112,-6.4
Lindy Waters III,7:02,.500,.500,1.000,.000,0.0,13.9,7.4,18.4,0.0,0.0,0.0,18.1,113,121,-5.7
Carter Bryant,3:45,.333,.333,.667,.000,0.0,26.1,13.9,0.0,0.0,0.0,0.0,34.0,67,118,-19.7
Kelly Olynyk,3:45,,,,,0.0,0.0,0.0,58.2,0.0,0.0,,0.0,223,125,12.6
Bismack Biyombo,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
David Jones García,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jordan McLaughlin,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.618,.570,.384,.314,20.9,77.6,51.1,68.2,9.8,12.7,13.3,100.0,118.0,114.1,
