Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Devin Vassell,39:49,.578,.579,.737,.105,2.7,9.7,6.4,3.9,1.3,0.0,16.8,24.7,106,114,-3.2
Julian Champagnie,35:58,.438,.438,.750,.000,3.0,18.8,11.3,10.9,1.4,0.0,11.1,10.3,109,110,-1.9
Harrison Barnes,34:13,.595,.500,.600,.400,0.0,2.8,1.5,18.5,1.5,4.8,0.0,7.1,165,113,3.4
Stephon Castle,33:27,.546,.542,.667,.500,0.0,17.3,9.1,25.6,1.5,2.4,40.6,30.4,76,109,-9.1
Victor Wembanyama,32:18,.586,.565,.130,.174,10.0,23.9,17.4,13.9,1.6,22.7,0.0,31.6,137,94,15.8
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Luke Kornet,34:33,.651,.667,.000,.444,28.2,8.4,17.7,17.1,0.0,2.4,0.0,12.9,164,116,6.8
Dylan Harper,25:36,.444,.292,.417,.500,4.2,15.1,10.0,16.0,2.0,0.0,17.0,28.4,99,110,-8.8
Keldon Johnson,19:14,.508,.571,.143,.286,28.1,25.1,26.5,8.1,0.0,0.0,0.0,16.9,132,110,-3.7
Jordan McLaughlin,6:25,.750,.750,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,165,120,1.9
Carter Bryant,3:28,.000,.000,1.000,.000,0.0,27.8,14.7,0.0,0.0,0.0,0.0,11.9,0,109,-16.4
Bismack Biyombo,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Harrison Ingram,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
David Jones García,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Riley Minix,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,265,.548,.526,.439,.265,40.8,70.9,56.7,55.6,5.7,20.0,14.8,100.0,113.9,110.1,
