Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kawhi Leonard,32:43,.582,.548,.190,.238,4.6,11.7,8.9,25.4,1.5,3.4,7.9,34.7,125,109,-2.1
James Harden,28:25,.940,.875,.583,.750,0.0,23.6,14.4,37.6,0.0,3.9,20.0,31.7,157,107,14.0
Ivica Zubac,24:40,.633,.600,.000,.600,0.0,19.5,11.9,19.9,0.0,0.0,32.2,17.0,105,111,-5.5
Derrick Jones Jr.,23:14,1.417,1.417,.833,.000,6.5,12.4,10.1,12.7,2.2,4.8,0.0,11.6,268,107,22.1
Bradley Beal,20:06,.615,.500,.000,.500,7.5,0.0,2.9,11.9,0.0,0.0,17.0,13.2,131,120,-6.9
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
John Collins,23:59,.694,.600,.200,1.000,12.5,16.0,14.6,10.3,4.2,0.0,21.7,17.3,130,102,-1.3
Kris Dunn,21:29,.788,.750,.500,.250,7.0,4.5,5.4,6.6,7.0,0.0,0.0,18.6,168,101,10.2
Chris Paul,19:35,.000,.000,1.000,.000,15.3,4.9,9.0,43.6,7.7,0.0,66.7,6.9,131,99,6.0
Brook Lopez,18:27,.600,.600,.800,.000,8.1,31.2,22.2,6.5,0.0,12.1,16.7,14.7,116,100,-0.3
Nicolas Batum,8:18,.750,.750,1.000,.000,0.0,11.6,7.1,0.0,6.0,0.0,0.0,10.9,148,100,1.0
Kobe Brown,4:46,,,,,0.0,20.1,12.3,0.0,0.0,0.0,,0.0,0,110,-6.1
Cam Christie,4:46,.000,.000,.000,.000,0.0,40.3,24.6,0.0,0.0,0.0,50.0,18.9,0,101,-26.0
Yanic Konan Niederhauser,4:46,1.000,1.000,.000,.000,31.5,0.0,12.3,0.0,0.0,0.0,0.0,28.4,207,120,10.1
Kobe Sanders,4:46,.333,.333,.333,.000,0.0,0.0,0.0,0.0,10.5,0.0,25.0,37.8,51,95,-21.7
Bogdan Bogdanović,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.738,.697,.382,.342,31.3,70.0,54.9,71.1,12.5,11.6,17.9,100.0,134.4,106.2,
