Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Landry Shamet,39:26,.367,.227,.636,.545,0.0,8.3,4.1,12.0,0.0,1.8,0.0,13.7,97,111,-4.4
Mikal Bridges,39:13,.710,.714,.286,.357,2.8,5.6,4.2,15.3,2.2,7.4,11.0,18.3,132,101,11.6
Miles McBride,38:44,.533,.543,.522,.043,0.0,11.3,5.6,0.0,0.0,0.0,4.1,24.9,104,112,-2.2
Karl-Anthony Towns,32:37,.498,.395,.368,.368,13.4,36.8,25.1,9.0,0.0,2.2,15.3,31.6,99,105,-3.6
Mitchell Robinson,18:29,.644,.667,.000,.667,29.5,35.4,32.5,6.9,2.4,0.0,20.5,10.4,135,102,2.8
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Josh Hart,34:05,.568,.545,.273,.273,3.2,12.8,8.0,36.7,2.6,2.1,32.8,21.2,95,104,2.5
Jordan Clarkson,26:03,.538,.538,.231,.000,0.0,12.6,6.3,18.4,1.7,0.0,7.1,21.2,109,108,-1.1
Guerschon Yabusele,10:00,,,,,0.0,32.7,16.4,0.0,0.0,0.0,,0.0,0,108,-2.4
Mohamed Diawara,1:23,,,,,0.0,78.9,39.4,0.0,31.9,0.0,,0.0,0,28,36.3
Pacome Dadiet,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Tosan Evbuomwan,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Ariel Hukporti,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Tyler Kolek,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.540,.505,.383,.255,25.0,84.1,54.5,53.5,6.4,10.6,14.0,100.0,103.8,105.7,
