Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
Dyson Daniels,8:09,2,3,.667,0,0,,0,0,,0,1,1,1,1,1,0,1,4,5.0,+6
Jalen Johnson,7:41,2,4,.500,0,0,,0,0,,1,4,5,2,0,0,0,0,4,5.3,+7
Nickeil Alexander-Walker,8:36,0,4,.000,0,1,.000,0,0,,0,0,0,2,0,0,1,1,0,-2.8,+9
Kristaps Porziņģis,9:04,3,5,.600,0,2,.000,2,3,.667,1,5,6,0,0,0,1,1,8,6.1,+8
Zaccharie Risacher,7:15,1,2,.500,0,0,,0,0,,0,2,2,3,1,0,0,1,2,4.3,+7
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
Luke Kennard,8:36,3,4,.750,2,3,.667,1,1,1.000,0,1,1,1,0,0,0,1,9,8.0,+9
Onyeka Okongwu,7:15,1,2,.500,1,1,1.000,0,0,,2,0,2,0,0,0,2,1,3,1.0,+7
Vit Krejci,3:24,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,0,0,0,0.0,+2
Mouhamed Gueye,,,,,,,,,,,,,,,,,,,,,
Caleb Houstan,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Asa Newell,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
N'Faly Dante,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jacob Toppin,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,60,12,25,.480,3,7,.429,3,4,.750,5,13,18,9,2,1,4,6,30,,
