Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
Nickeil Alexander-Walker,19:14,2,7,.286,2,6,.333,0,0,,0,2,2,2,0,0,2,1,6,1.5,-21
Dyson Daniels,17:55,1,3,.333,0,0,,0,0,,3,3,6,1,0,0,2,0,2,2.0,-23
Jalen Johnson,16:53,1,6,.167,0,3,.000,1,1,1.000,1,3,4,5,0,2,3,2,3,1.9,-21
Zaccharie Risacher,12:10,1,3,.333,1,3,.333,0,0,,1,1,2,0,0,1,0,1,3,2.6,-26
Kristaps Porziņģis,10:44,3,9,.333,0,3,.000,4,5,.800,1,1,2,0,0,0,0,2,10,4.7,-12
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
Onyeka Okongwu,13:17,6,9,.667,2,4,.500,1,2,.500,1,1,2,0,0,0,1,2,15,9.9,-10
Mouhamed Gueye,7:07,0,1,.000,0,0,,0,0,,1,1,2,0,0,0,0,0,0,0.3,-1
Luke Kennard,10:59,3,6,.500,1,3,.333,2,2,1.000,0,1,1,3,0,0,0,1,9,8.0,+2
Vit Krejci,7:58,3,4,.750,1,2,.500,0,0,,0,1,1,2,0,0,1,1,7,5.7,+1
Keaton Wallace,3:43,0,0,,0,0,,0,0,,0,0,0,3,0,0,0,0,0,2.1,+1
Jacob Toppin,,,,,,,,,,,,,,,,,,,,,
Asa Newell,,,,,,,,,,,,,,,,,,,,,
Team Totals,120,20,48,.417,7,24,.292,8,10,.800,8,14,22,16,0,3,9,10,55,,
