Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Duncan Robinson,39:50,.550,.550,.900,.000,0.0,9.5,5.2,3.2,0.0,0.0,9.1,12.1,104,117,-6.7
Cade Cunningham,38:52,.676,.675,.300,.500,0.0,12.1,6.7,36.3,0.0,2.7,10.9,30.8,130,115,5.9
Jalen Duren,34:22,.549,.455,.000,.364,10.2,16.4,13.7,12.0,1.4,3.0,13.6,18.8,116,109,-2.2
Isaiah Stewart,33:57,.630,.556,.444,.333,17.2,25.0,21.5,19.3,0.0,12.3,4.6,27.9,139,104,11.0
Ausar Thompson,26:32,.467,.571,.143,.857,4.4,10.6,7.9,5.2,7.4,7.9,17.2,19.2,83,96,0.3
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Javonte Green,21:24,.375,.375,.750,.000,0.0,13.2,7.3,5.6,4.6,4.9,0.0,8.2,93,102,-0.8
Caris LeVert,20:15,.500,.500,.500,.000,0.0,4.6,2.6,12.7,4.9,0.0,33.3,13.0,79,108,-5.7
Ron Holland,19:51,.751,.688,.250,.375,5.9,4.7,5.3,24.3,0.0,0.0,9.7,22.7,148,120,4.2
Paul Reed,4:58,.000,.000,.000,.000,0.0,18.9,10.5,0.0,19.8,0.0,0.0,8.8,0,65,0.5
Daniss Jenkins,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Bobi Klintman,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Chaz Lanier,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Tolu Smith,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.595,.566,.373,.349,24.4,64.7,46.7,54.8,11.3,19.6,12.8,100.0,116.8,108.6,
