Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Stephen Curry,33:32,.556,.500,.522,.217,3.8,9.1,6.7,15.3,1.5,2.5,7.4,36.1,109,113,-0.4
Draymond Green,32:50,.347,.500,.500,1.000,0.0,15.6,8.6,29.6,1.5,2.5,58.1,9.3,84,110,-2.7
Quinten Post,27:10,1.000,1.000,.857,.000,4.6,22.6,14.6,16.5,1.8,6.1,12.5,13.1,162,104,13.7
Jonathan Kuminga,24:39,.605,.571,.143,.143,10.2,12.4,11.5,11.7,2.0,0.0,35.0,20.7,90,112,-8.6
Jimmy Butler,14:06,.200,.200,.200,.000,9.0,21.7,16.0,18.1,0.0,0.0,16.7,18.9,69,112,-15.5
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Moses Moody,33:54,.880,.864,.727,.545,3.7,12.1,8.3,9.1,1.5,0.0,6.8,19.2,158,113,8.7
Brandin Podziemski,24:12,.547,.500,.545,.182,0.0,8.4,4.7,25.5,2.1,0.0,7.8,23.7,116,114,-2.9
Buddy Hield,19:55,.806,.786,.714,.143,6.3,5.1,5.7,15.4,2.5,0.0,11.8,18.9,140,114,6.2
Trayce Jackson-Davis,15:30,.643,.600,.000,.200,0.0,13.2,7.3,29.3,0.0,0.0,0.0,15.6,150,116,3.0
Pat Spencer,11:15,.595,.500,.400,.400,11.2,18.2,15.1,52.6,8.8,0.0,0.0,23.3,155,93,19.6
Gui Santos,2:58,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,122,-7.4
Gary Payton II,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Will Richard,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.643,.608,.506,.241,21.1,66.0,45.9,80.5,9.3,6.9,14.8,100.0,122.1,110.7,
