Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Keegan Murray,36:33,.638,.607,.571,.143,3.6,13.5,8.8,3.4,2.7,2.4,0.0,18.1,135,123,2.1
Zach LaVine,35:47,.504,.464,.429,.143,0.0,6.9,3.6,10.1,2.7,0.0,11.8,20.9,98,126,-7.0
DeMar DeRozan,30:44,.704,.556,.111,.778,4.3,24.0,14.6,19.4,0.0,2.8,19.9,21.8,129,126,0.1
Russell Westbrook,29:47,.622,.625,.375,.125,9.0,16.5,12.9,52.9,1.6,2.9,5.6,26.7,141,124,12.2
Drew Eubanks,21:38,.680,.600,.000,.400,6.2,11.4,8.9,5.4,2.3,0.0,0.0,12.1,153,126,-3.5
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Malik Monk,25:59,.416,.393,.286,.071,5.1,4.7,4.9,9.5,0.0,0.0,0.0,24.7,100,133,-11.6
Precious Achiuwa,23:37,.788,.750,.000,.250,11.3,10.4,10.8,0.0,2.1,0.0,0.0,8.3,173,126,-3.6
Dennis Schröder,18:23,.987,.938,.375,.750,0.0,20.1,10.4,56.5,0.0,0.0,0.0,25.7,207,129,27.6
Nique Clifford,9:05,.500,.500,.500,.000,14.7,13.5,14.1,12.4,0.0,0.0,0.0,9.8,141,130,-8.4
Maxime Raynaud,8:27,.600,.600,.200,.000,0.0,43.7,22.7,18.3,5.8,0.0,0.0,26.3,125,109,1.8
Devin Carter,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Keon Ellis,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Doug McDermott,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Dario Šarić,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.633,.582,.330,.253,25.0,71.8,49.3,66.7,8.2,5.5,6.5,100.0,130.8,125.7,
