Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Mikal Bridges,33:07,.542,.542,.667,.000,0.0,3.8,1.8,15.2,1.5,6.7,7.7,15.7,139,120,1.7
Jalen Brunson,32:37,.551,.525,.350,.100,3.4,23.2,12.7,35.2,1.5,0.0,16.1,30.5,129,120,0.8
OG Anunoby,31:30,.699,.676,.294,.118,17.7,12.0,15.0,3.8,3.2,3.5,5.3,24.0,158,116,10.4
Karl-Anthony Towns,31:16,.588,.500,.455,.364,10.7,28.3,19.0,13.0,0.0,7.1,23.9,21.4,118,118,-2.8
Mitchell Robinson,16:12,.735,.800,.000,.200,62.0,7.8,36.6,6.9,3.1,20.7,15.5,15.9,159,107,13.0
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Josh Hart,27:29,.750,.750,.417,.000,0.0,23.0,10.8,16.3,0.0,0.0,7.7,18.9,162,124,8.0
Miles McBride,21:20,.700,.700,.500,.000,10.5,5.9,8.3,21.7,2.4,0.0,0.0,18.8,177,122,11.8
Jordan Clarkson,15:43,.583,.583,.500,.000,0.0,0.0,0.0,0.0,3.2,0.0,14.3,17.8,110,121,-6.7
Landry Shamet,11:33,1.500,1.500,1.000,.000,0.0,10.9,5.1,0.0,0.0,0.0,0.0,3.5,300,127,2.1
Guerschon Yabusele,8:37,.833,.833,.667,.000,0.0,14.7,6.9,0.0,0.0,0.0,0.0,13.9,182,126,1.0
Tyler Kolek,3:18,.000,.000,.500,.000,0.0,38.3,18.0,52.9,0.0,0.0,33.3,36.4,54,120,-30.8
Pacome Dadiet,2:26,,,,,0.0,51.9,24.4,35.9,0.0,0.0,,0.0,235,116,5.0
Mohamed Diawara,2:26,1.000,1.000,.000,.000,0.0,51.9,24.4,0.0,0.0,0.0,0.0,16.4,200,117,12.0
Ariel Hukporti,2:26,1.000,1.000,.000,.000,45.9,0.0,24.4,0.0,0.0,0.0,0.0,32.9,207,129,27.5
Team Totals,240,.646,.632,.412,.088,48.8,76.3,61.7,58.2,7.3,18.6,11.7,100.0,143.5,119.4,
