Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Draymond Green,34:16,.750,.750,.625,.000,3.4,19.0,12.6,40.0,0.0,4.7,33.3,15.7,116,111,7.9
Stephen Curry,32:45,.474,.385,.692,.308,3.6,12.4,8.8,25.2,0.0,4.9,32.2,29.7,80,116,-7.7
Jimmy Butler,32:35,.746,.636,.364,.636,3.6,10.0,7.4,28.2,3.2,0.0,0.0,19.3,171,113,14.7
Moses Moody,30:05,.461,.313,.625,.500,11.7,10.8,11.2,5.0,0.0,0.0,0.0,14.5,125,119,-4.4
Will Richard,28:01,.699,.667,.583,.167,12.5,8.7,10.3,0.0,3.8,0.0,0.0,20.6,150,112,9.3
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Brandin Podziemski,28:23,.589,.636,.273,.182,4.1,8.6,6.8,13.6,1.9,0.0,14.4,21.9,103,117,0.2
Quinten Post,21:35,.505,.500,.545,.182,10.8,11.3,11.1,9.3,7.3,3.7,0.0,24.6,117,101,8.2
Buddy Hield,15:04,.000,.000,.750,.000,7.8,10.8,9.6,0.0,0.0,0.0,0.0,11.9,19,120,-15.8
Pat Spencer,6:27,.000,.000,.000,.000,0.0,0.0,0.0,21.3,0.0,0.0,0.0,6.9,61,128,-9.1
Gui Santos,5:55,.000,.000,.500,.000,0.0,13.8,8.1,23.2,0.0,0.0,50.0,30.3,16,116,-31.8
Gary Payton II,4:54,.000,.000,.000,.000,0.0,16.6,9.8,28.0,0.0,0.0,50.0,18.3,29,114,-19.0
Trayce Jackson-Davis,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.548,.500,.524,.256,31.7,57.6,47.0,71.4,8.8,8.3,14.9,100.0,110.0,114.4,
