Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kyshawn George,37:22,.599,.588,.471,.294,6.0,12.8,9.7,27.5,1.3,2.3,17.2,27.0,115,125,2.7
CJ McCollum,30:57,.467,.467,.400,.000,3.6,12.4,8.3,18.4,0.0,0.0,6.3,22.5,107,129,-5.7
Marvin Bagley III,30:33,.547,.545,.000,.182,11.0,12.6,11.8,14.0,4.9,2.8,14.4,19.8,112,117,0.6
Bilal Coulibaly,29:20,1.009,1.000,.500,.167,0.0,13.1,7.0,18.8,0.0,5.8,13.4,11.0,176,126,7.4
Khris Middleton,27:27,.650,.650,.100,.000,8.1,14.0,11.3,10.8,0.0,3.1,9.1,17.4,130,127,0.0
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Tristan Vukcevic,20:02,.394,.313,.500,.250,11.1,14.4,12.9,6.3,0.0,0.0,25.3,25.8,76,127,-20.1
Cam Whitmore,19:38,.732,.688,.250,.250,5.7,24.4,15.8,15.9,0.0,4.4,0.0,19.7,161,121,9.2
Tre Johnson,17:22,.833,.833,.667,.000,0.0,5.5,3.0,0.0,5.8,0.0,33.3,22.6,92,119,-1.5
Bub Carrington,16:36,.500,.500,.667,.000,0.0,5.8,3.1,7.2,0.0,0.0,25.0,10.5,86,132,-12.7
Corey Kispert,10:43,.000,.000,.500,.000,10.4,0.0,4.8,10.4,0.0,0.0,20.0,20.3,30,136,-24.8
Malaki Branham,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Justin Champagnie,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Anthony Gill,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
AJ Johnson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Will Riley,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.584,.568,.364,.136,27.9,62.0,46.2,58.1,6.2,10.7,15.4,100.0,113.5,125.0,
