Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Corey Kispert,36:51,.883,.850,.600,.300,2.5,9.1,6.0,18.7,1.3,0.0,8.1,13.4,168,121,5.4
Kyshawn George,35:48,.511,.393,.214,.429,10.3,18.8,14.8,25.2,5.2,0.0,19.4,23.1,110,108,1.2
Alex Sarr,27:56,.414,.444,.333,.167,6.6,27.1,17.3,21.5,0.0,0.0,4.9,29.1,95,116,-6.0
CJ McCollum,27:07,.583,.567,.333,.067,3.4,3.1,3.2,16.8,0.0,3.2,6.1,24.3,119,125,-3.0
Bilal Coulibaly,25:08,.509,.417,.167,.333,3.7,3.4,3.5,14.3,0.0,0.0,12.7,12.6,115,127,-9.5
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Bub Carrington,23:59,.444,.444,.444,.000,3.8,7.0,5.5,21.1,0.0,0.0,18.2,18.4,94,125,-10.3
Justin Champagnie,23:04,.333,.333,.333,.000,8.0,11.0,9.5,9.9,4.0,3.7,25.0,6.9,97,112,-4.0
Tristan Vukcevic,20:04,.545,.545,.545,.000,4.6,29.4,17.6,14.9,4.6,8.5,15.4,26.0,98,100,4.5
Cam Whitmore,17:31,.820,.800,.400,.500,10.5,24.0,17.6,22.1,0.0,0.0,14.1,32.5,140,117,10.9
Will Riley,2:32,,,,,0.0,0.0,0.0,43.1,0.0,0.0,,0.0,236,128,3.1
Malaki Branham,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Sharife Cooper,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Anthony Gill,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jamir Watkins,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.573,.542,.375,.208,28.8,70.2,50.5,75.0,8.7,7.1,12.5,100.0,116.3,117.2,
