Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Giannis Antetokounmpo,35:38,.594,.560,.040,.560,14.6,13.5,14.0,16.1,0.0,2.1,8.8,44.9,118,133,0.8
Myles Turner,33:43,.547,.591,.273,.182,3.8,17.8,11.1,4.0,4.5,6.7,7.8,17.9,104,119,-0.6
Ryan Rollins,30:07,.713,.708,.500,.250,4.3,4.0,4.1,24.3,1.7,0.0,13.1,23.8,134,134,2.5
Gary Trent Jr.,29:27,.750,.750,.833,.000,0.0,8.1,4.2,4.2,3.5,0.0,0.0,9.5,148,129,1.3
A.J. Green,26:26,.300,.300,1.000,.000,0.0,4.5,2.4,17.2,3.9,0.0,28.6,12.4,75,129,-7.9
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kyle Kuzma,29:36,.786,.786,.857,.000,0.0,4.1,2.1,4.3,0.0,2.5,0.0,11.1,154,137,-0.6
Bobby Portis,23:33,.955,1.125,.250,1.000,0.0,5.1,2.6,22.7,6.5,0.0,14.8,13.4,166,123,11.7
Cole Anthony,17:53,.636,.611,.222,.111,0.0,33.6,17.4,52.7,0.0,4.2,29.8,35.2,106,124,1.2
Amir Coffey,13:37,,,,,9.5,0.0,4.6,0.0,0.0,0.0,,0.0,221,140,-7.6
Thanasis Antetokounmpo,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Gary Harris,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Andre Jackson Jr.,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Mark Sears,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jericho Sims,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.642,.639,.367,.304,18.9,50.0,35.1,56.8,11.7,9.4,12.7,100.0,122.1,129.5,
