Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Isaiah Hartenstein,29:01,.521,.538,.077,.077,10.8,23.2,17.2,10.5,3.5,0.0,13.0,22.3,107,100,0.5
Shai Gilgeous-Alexander,28:44,.800,.765,.353,.235,3.6,13.4,8.7,36.4,1.8,3.6,9.6,30.3,155,107,19.6
Chet Holmgren,27:13,.945,.917,.667,.833,11.5,28.2,20.2,6.1,5.6,3.8,15.5,29.9,162,90,26.2
Luguentz Dort,27:09,.357,.357,.571,.000,3.8,3.5,3.7,4.5,3.7,0.0,0.0,10.8,99,108,-2.9
Cason Wallace,25:36,.214,.214,.429,.000,4.1,7.5,5.9,13.7,5.9,4.1,12.5,13.1,74,99,-2.2
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Ajay Mitchell,28:45,.500,.500,.214,.000,7.3,16.7,12.2,35.4,3.5,0.0,0.0,20.4,136,102,7.7
Aaron Wiggins,27:10,.409,.409,.364,.000,15.4,3.5,9.2,9.8,0.0,0.0,8.3,18.5,107,117,-7.4
Jaylin Williams,18:09,.500,.500,.714,.000,0.0,15.9,8.3,0.0,0.0,0.0,22.2,20.8,79,111,-12.3
Brooks Barnhizer,10:51,.000,.000,.000,.000,0.0,8.8,4.6,0.0,0.0,0.0,0.0,3.9,0,115,-9.9
Chris Youngblood,10:32,.420,.000,1.000,1.333,0.0,9.1,4.7,0.0,0.0,0.0,0.0,19.0,107,115,-9.7
Ousmane Dieng,4:46,.000,.000,.000,.000,0.0,40.3,21.0,0.0,0.0,0.0,50.0,17.6,0,99,-26.5
Branden Carlson,2:04,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,116,-16.6
Team Totals,240,.577,.538,.398,.204,32.6,70.0,52.1,48.8,13.6,6.5,11.4,100.0,122.8,105.0,
