Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Franz Wagner,37:17,.640,.556,.389,.389,9.0,8.6,8.8,26.3,0.0,2.2,12.5,28.0,131,117,3.7
Paolo Banchero,36:27,.555,.450,.300,.800,3.1,23.4,13.5,14.7,1.3,2.3,12.9,18.5,116,109,0.7
Desmond Bane,36:05,.640,.600,.333,.333,0.0,17.7,9.1,30.7,1.3,4.6,5.5,21.9,139,109,7.4
Wendell Carter Jr.,31:08,.688,.600,.400,.700,7.2,10.3,8.8,4.6,3.1,0.0,18.7,22.4,119,111,0.1
Jalen Suggs,20:50,.875,.875,.750,.000,5.4,10.2,7.9,39.1,0.0,0.0,27.3,22.9,132,117,4.5
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Anthony Black,32:38,.547,.545,.455,.182,3.4,9.8,6.7,17.5,5.9,2.5,7.8,17.1,119,103,5.6
Tristan Da Silva,17:46,.688,.688,.625,.000,6.3,6.0,6.1,0.0,0.0,0.0,0.0,19.5,136,119,3.2
Goga Bitadze,15:23,.000,.000,.000,2.000,14.5,34.7,24.8,7.6,0.0,10.8,34.7,8.1,66,103,-6.5
Tyus Jones,7:56,,,,,0.0,13.4,6.9,0.0,0.0,0.0,,0.0,0,116,-7.8
Jonathan Isaac,4:30,1.500,1.500,1.000,.000,0.0,23.7,12.1,0.0,0.0,0.0,50.0,19.3,68,114,7.7
Jett Howard,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Noah Penda,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jase Richardson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.643,.604,.439,.378,25.6,73.3,50.0,68.3,8.1,12.1,13.6,100.0,123.8,110.7,
