Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Michael Porter Jr.,37:36,.460,.433,.600,.200,0.0,22.5,9.7,18.5,2.7,0.0,0.0,19.0,109,122,0.4
Cam Thomas,32:17,.658,.540,.480,.560,0.0,8.7,3.8,0.0,0.0,0.0,8.8,46.4,123,131,7.9
Terance Mann,30:34,.500,.500,.429,.000,10.5,13.9,11.9,16.1,3.3,0.0,0.0,10.0,135,122,1.5
Nic Claxton,26:15,.635,.571,.143,.286,12.2,10.8,11.6,13.7,1.9,0.0,0.0,13.2,152,126,-0.8
Ben Saraf,14:41,.000,.000,.500,.000,0.0,9.6,4.1,48.1,3.5,0.0,0.0,11.9,70,123,-6.9
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Noah Clowney,23:48,.415,.375,.875,.125,0.0,17.8,7.7,13.5,0.0,0.0,0.0,15.5,101,129,-6.5
Egor Dёmin,18:46,.300,.300,1.000,.000,5.7,22.6,13.0,8.1,0.0,0.0,28.6,16.3,60,127,-16.2
Jalen Wilson,15:20,1.125,1.125,1.000,.000,0.0,9.2,4.0,12.7,0.0,0.0,20.0,14.3,150,131,7.8
Day'Ron Sharpe,15:18,.750,.750,.250,.000,13.9,9.2,11.9,12.8,6.7,0.0,50.0,22.9,79,116,-8.5
Ziaire Williams,13:07,.512,.375,1.000,.500,8.1,0.0,4.6,0.0,3.9,0.0,0.0,16.3,122,124,-6.5
Tyrese Martin,12:18,.410,.250,.500,.500,8.7,11.5,9.9,38.9,0.0,0.0,17.0,20.9,104,131,-4.9
Tyson Etienne,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
E.J. Liddell,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Nolan Traoré,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.548,.483,.575,.276,24.4,67.6,43.0,64.7,9.5,0.0,11.0,100.0,113.4,125.1,
