Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Ja Morant,34:58,.451,.313,.250,.563,0.0,16.7,7.5,48.8,1.4,0.0,20.0,29.0,100,118,-4.9
Jaren Jackson Jr.,31:06,.727,.714,.500,.071,3.0,11.3,6.7,6.8,0.0,5.9,6.5,20.2,138,118,6.2
Jock Landale,29:38,.658,.667,.333,.222,9.5,7.9,8.8,6.0,6.6,0.0,16.8,16.3,116,109,4.5
Kentavious Caldwell-Pope,25:16,.205,.000,.750,.500,3.7,13.9,8.3,5.4,1.9,3.7,17.0,9.5,62,116,-6.3
Jaylen Wells,21:17,.143,.143,.500,.000,17.7,11.0,14.7,22.2,0.0,0.0,0.0,26.8,67,123,-16.2
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Cedric Coward,30:38,.790,.722,.667,.444,3.1,19.1,10.2,11.5,0.0,0.0,21.8,18.3,126,120,0.5
Santi Aldama,22:44,.611,.611,.333,.000,8.3,15.4,11.5,8.6,0.0,0.0,25.0,21.5,94,122,-4.6
Charles Bassey,15:11,.387,.333,.000,.667,31.0,38.6,34.4,9.9,3.2,6.1,20.5,13.1,109,105,-0.7
Cam Spencer,14:36,1.009,1.000,1.000,.167,0.0,16.0,7.1,45.1,0.0,0.0,31.8,26.3,125,122,15.0
Vince Williams Jr.,14:35,.420,.000,.667,1.333,6.5,8.0,7.2,18.8,3.4,6.3,17.4,16.1,105,111,-0.4
PJ Hall,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
GG Jackson II,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
John Konchar,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Olivier-Maxence Prosper,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Javon Small,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.541,.483,.471,.287,35.3,75.6,53.3,71.4,8.2,9.6,16.9,100.0,108.6,116.8,
