Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Devin Booker,38:25,.526,.368,.158,.684,0.0,9.1,4.1,31.9,2.4,0.0,16.8,31.4,106,112,-3.3
Grayson Allen,32:51,.613,.588,.529,.235,2.9,14.3,8.0,13.6,4.2,3.7,9.6,25.6,116,105,6.4
Dillon Brooks,30:58,.587,.536,.571,.214,0.0,7.6,3.4,17.9,1.5,0.0,0.0,20.0,131,114,1.7
Royce O'Neale,27:32,.825,.786,.571,.286,0.0,25.5,11.5,18.8,1.7,0.0,20.2,14.5,134,111,4.6
Mark Williams,26:16,.833,.833,.000,.000,11.0,4.5,8.0,10.5,3.5,9.4,14.3,10.8,152,105,4.4
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Ryan Dunn,23:37,.444,.444,.222,.000,8.1,9.9,8.9,5.7,3.9,0.0,0.0,15.4,108,108,-4.6
Jordan Goodwin,20:01,.591,.591,.455,.000,14.4,17.5,15.8,15.0,2.3,0.0,0.0,22.3,134,110,5.6
Collin Gillespie,19:08,.340,.300,.800,.400,5.0,30.6,16.5,30.2,0.0,0.0,0.0,12.5,117,114,-3.1
Oso Ighodaro,11:42,.500,.500,.000,.000,0.0,30.0,13.5,0.0,3.9,0.0,33.3,10.4,60,104,-9.3
Nick Richards,9:30,.510,.600,.000,.400,30.3,49.3,38.9,17.5,0.0,0.0,14.5,29.3,106,110,-3.6
Rasheer Fleming,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Nigel Hayes-Davis,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Isaiah Livers,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Khaman Maluach,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.578,.537,.368,.274,26.0,80.5,50.5,70.5,12.5,7.7,10.1,100.0,118.2,109.6,
