Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Franz Wagner,36:49,.549,.500,.318,.364,3.3,22.2,13.6,18.0,2.6,2.5,0.0,28.8,128,104,6.9
Desmond Bane,33:55,.640,.567,.400,.333,3.6,15.1,9.9,35.3,0.0,0.0,14.9,24.7,129,113,4.0
Wendell Carter Jr.,31:25,.813,.813,.250,.000,11.8,16.3,14.2,9.3,0.0,0.0,33.3,15.9,110,113,-2.0
Jalen Suggs,26:23,.554,.450,.500,.600,4.7,3.9,4.2,15.7,1.8,3.5,13.7,23.1,114,109,-1.5
Paolo Banchero,12:00,.410,.250,.000,.500,10.3,25.5,18.6,21.1,4.0,7.7,17.0,20.4,101,96,4.6
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Anthony Black,23:09,.773,.773,.455,.000,5.3,8.8,7.2,22.6,4.2,4.0,15.4,23.3,131,103,14.1
Tristan Da Silva,22:11,.680,.700,.600,.400,5.5,18.4,12.6,12.2,0.0,0.0,14.5,12.9,128,112,0.4
Jonathan Isaac,16:27,.315,.000,.667,1.333,7.5,24.8,17.0,0.0,2.9,0.0,0.0,12.0,92,104,-6.4
Goga Bitadze,16:15,1.078,1.000,.000,3.000,7.6,12.6,10.3,0.0,3.0,0.0,17.7,14.4,183,107,6.5
Tyus Jones,13:01,.000,.000,.000,.000,0.0,7.8,4.3,26.3,7.4,0.0,0.0,6.4,85,98,3.3
Jett Howard,4:41,.625,.625,.750,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5,123,117,5.5
Noah Penda,1:52,,,,,65.9,100.0,89.7,61.2,0.0,0.0,100.0,22.3,84,88,8.5
Jase Richardson,1:52,,,,,0.0,0.0,0.0,61.2,0.0,0.0,,0.0,229,117,10.8
Team Totals,240,.617,.558,.384,.384,30.8,78.7,57.0,69.0,10.0,7.7,13.0,100.0,124.1,107.1,
