Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Sidy Cissoko,26:51,.470,.500,.429,.143,3.4,4.4,3.8,18.7,0.0,0.0,11.8,12.8,103,133,-5.0
Toumani Camara,26:34,.333,.333,.500,.000,13.6,8.8,11.5,17.8,3.7,3.7,14.3,10.7,98,121,-0.9
Jerami Grant,24:14,.987,.938,.500,.750,3.7,9.7,6.3,17.9,2.0,0.0,27.3,24.5,139,127,11.6
Deni Avdija,23:46,.318,.281,.500,.188,3.8,19.7,10.7,7.8,2.1,0.0,10.4,33.0,69,124,-11.5
Donovan Clingan,19:46,.592,.600,.800,.800,9.2,35.5,20.7,16.7,0.0,9.9,22.8,18.0,106,118,0.2
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kris Murray,27:05,.418,.333,.333,.444,16.7,8.6,13.2,0.0,1.8,0.0,8.5,17.6,100,128,-5.8
Caleb Love,25:45,.288,.269,.615,.154,3.5,4.5,4.0,13.1,0.0,0.0,12.6,25.0,66,133,-14.8
Duop Reath,19:29,.429,.429,.571,.000,4.6,12.0,7.9,0.0,5.1,0.0,0.0,14.6,99,119,-2.9
Yang Hansen,17:36,.350,.318,.545,.091,0.0,26.6,11.6,31.7,0.0,5.6,0.0,26.4,94,124,-0.1
Rayan Rupert,15:47,.714,.714,.286,.000,0.0,37.1,16.2,0.0,3.1,0.0,22.2,23.1,100,117,3.4
Javonte Cooke,13:08,.500,.500,.667,.000,0.0,0.0,0.0,24.1,0.0,0.0,25.0,12.4,96,135,-5.7
Jrue Holiday,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Damian Lillard,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Shaedon Sharpe,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Robert Williams,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Team Totals,240,.469,.435,.511,.228,30.2,70.7,47.9,52.9,8.2,8.2,14.4,100.0,97.8,125.6,
