Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Evan Mobley,35:41,.517,.538,.231,.769,3.0,14.9,9.0,0.0,0.0,0.0,14.7,25.6,89,122,-7.8
Donovan Mitchell,34:06,.587,.559,.529,.118,3.1,6.3,4.7,11.4,3.0,0.0,18.3,28.8,99,119,0.8
De'Andre Hunter,30:32,.861,.773,.727,.727,7.0,7.0,7.0,11.8,0.0,0.0,17.1,25.7,145,125,10.9
Jarrett Allen,28:16,.444,.444,.000,.000,7.5,18.9,13.2,17.4,1.8,0.0,10.0,15.9,103,116,-1.7
Nae'Qwan Tomlin,19:38,.425,.400,.500,.400,10.9,0.0,5.4,0.0,0.0,0.0,0.0,26.9,98,128,-7.9
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Dean Wade,26:43,.296,.300,.800,.800,4.0,24.0,14.0,15.8,0.0,5.4,0.0,11.3,91,115,-0.2
Craig Porter Jr.,25:47,.750,.750,.333,.000,4.1,24.8,14.5,32.6,0.0,5.6,14.3,12.2,147,115,9.9
Lonzo Ball,25:00,.394,.375,1.000,.250,0.0,8.5,4.3,11.9,2.0,2.9,0.0,15.9,95,119,-0.2
Tyrese Proctor,10:23,.532,.000,.000,2.000,0.0,10.3,5.1,38.5,0.0,0.0,0.0,8.1,159,124,4.9
Thomas Bryant,3:53,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0,128,-21.0
Larry Nance Jr.,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Luke Travers,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.547,.519,.481,.395,22.2,64.4,43.3,55.6,4.2,7.6,11.2,100.0,109.3,119.8,
