Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Cade Cunningham,32:34,.703,.639,.333,.333,4.9,27.9,17.6,43.0,1.5,3.6,16.2,35.4,131,116,5.5
Duncan Robinson,28:09,1.250,1.250,1.000,.000,0.0,13.8,7.6,8.4,3.4,0.0,0.0,10.0,224,116,12.9
Ausar Thompson,27:53,.500,.500,.000,.000,0.0,9.3,5.1,3.9,3.5,4.2,0.0,10.1,101,113,-5.2
Jalen Duren,27:21,.703,.700,.000,.800,0.0,28.5,15.7,23.9,0.0,0.0,18.2,28.3,124,122,-0.7
Tobias Harris,22:59,.872,.944,.556,.333,0.0,28.2,15.6,24.3,0.0,5.1,0.0,21.0,170,119,13.2
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Isaiah Stewart,23:22,.875,.875,.500,.000,0.0,11.1,6.1,4.8,0.0,15.0,0.0,8.0,167,114,0.5
Ron Holland,16:48,.291,.333,.500,.333,0.0,15.4,8.5,13.2,5.7,0.0,12.7,22.0,65,110,-13.0
Jaden Ivey,15:22,.727,.750,.500,.333,0.0,8.4,4.7,17.1,3.1,0.0,12.7,24.0,126,117,0.5
Daniss Jenkins,13:21,1.167,1.167,.333,.000,0.0,9.7,5.4,28.2,3.6,0.0,50.0,21.0,118,116,0.4
Caris LeVert,13:07,.388,.417,.500,.167,0.0,0.0,0.0,8.8,3.7,0.0,13.4,26.5,70,117,-14.2
Javonte Green,12:31,1.167,1.167,.333,.000,0.0,10.4,5.7,0.0,0.0,0.0,25.0,15.0,143,125,-3.4
Paul Reed,4:30,.532,.000,.000,2.000,0.0,28.8,15.9,0.0,0.0,0.0,0.0,19.6,113,122,-10.6
Chaz Lanier,2:03,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,126,-8.2
Team Totals,240,.728,.731,.385,.308,3.3,83.8,47.8,63.3,10.0,14.6,13.7,100.0,129.5,116.4,
