Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kyshawn George,40:11,.559,.588,.412,.118,2.6,19.2,11.3,22.8,2.3,2.3,5.3,18.8,122,120,2.7
CJ McCollum,39:40,.444,.357,.429,.286,0.0,2.4,1.3,20.5,1.2,0.0,6.0,16.9,110,131,-7.0
Bub Carrington,37:43,.727,.667,.500,.333,0.0,12.8,6.7,15.0,1.2,2.4,22.5,9.4,128,125,-2.7
Alex Sarr,34:05,.649,.630,.304,.087,9.3,22.6,16.3,25.3,2.8,5.4,17.3,34.0,114,116,6.8
Khris Middleton,30:36,.509,.409,.273,.364,17.3,15.7,16.5,11.8,0.0,0.0,13.6,19.3,116,128,-6.7
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Tre Johnson,25:47,.455,.455,.636,.000,4.1,3.7,3.9,9.6,0.0,0.0,8.3,18.7,98,133,-10.2
Corey Kispert,24:45,.528,.545,.727,.273,0.0,19.5,10.2,5.3,0.0,0.0,7.5,21.6,100,126,-7.4
Marvin Bagley III,18:40,.799,.857,.000,.571,17.0,20.6,18.9,25.1,5.0,4.9,10.2,21.0,154,111,14.3
Cam Whitmore,13:05,.643,.643,.286,.000,0.0,0.0,0.0,0.0,7.2,0.0,12.5,24.5,103,118,0.1
Justin Champagnie,0:14,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,135,-9.7
Jamir Watkins,0:14,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,135,-9.9
Anthony Gill,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
AJ Johnson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Will Riley,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Tristan Vukcevic,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,265,.576,.556,.402,.196,26.0,67.3,47.6,64.7,8.9,8.6,12.1,100.0,118.9,123.4,
