Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Tyrese Maxey,41:31,.591,.531,.344,.313,0.0,12.2,5.6,30.2,1.2,0.0,2.7,36.6,135,128,7.4
Kelly Oubre Jr.,39:46,.687,.625,.375,.313,11.0,19.1,14.7,13.0,1.2,4.2,0.0,18.6,162,124,9.7
VJ Edgecombe,39:11,.693,.647,.235,.235,5.6,6.4,6.0,24.0,1.2,2.1,9.6,21.5,145,128,6.4
Adem Bona,24:38,.673,.667,.000,1.667,8.9,10.3,9.5,4.4,0.0,10.3,0.0,8.6,159,125,2.0
Jabari Walker,14:21,.250,.250,.125,.000,15.2,26.4,20.4,0.0,0.0,5.9,0.0,22.7,79,122,-20.9
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Quentin Grimes,25:46,.658,.563,.500,.750,0.0,24.5,11.4,13.2,0.0,0.0,15.8,19.9,126,127,-4.3
Andre Drummond,23:22,.410,.500,.250,.500,18.7,10.8,15.0,4.7,2.1,7.2,0.0,8.5,130,122,-2.4
Justin Edwards,19:05,.500,.500,.600,.000,0.0,6.6,3.1,5.9,0.0,0.0,0.0,10.7,119,132,-8.3
Eric Gordon,10:57,1.000,1.000,.750,.000,0.0,0.0,0.0,0.0,4.5,0.0,20.0,18.6,139,124,9.2
Hunter Sallis,1:24,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,130,-21.4
Johni Broome,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Kyle Lowry,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.612,.567,.340,.330,31.8,65.8,47.6,52.1,5.1,15.8,5.9,100.0,138.2,126.0,
