Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Royce O'Neale,46:05,.500,.500,.706,.000,10.6,15.9,13.3,21.1,5.3,0.0,19.0,18.1,106,116,0.8
Devin Booker,44:10,.559,.519,.462,.385,2.2,8.3,5.4,37.7,0.0,2.0,6.2,29.1,126,134,2.6
Grayson Allen,41:52,.521,.474,.684,.368,2.3,2.2,2.3,17.5,1.2,0.0,12.0,23.8,108,136,-7.3
Ryan Dunn,17:04,.875,.875,.500,.000,5.8,5.4,5.5,8.7,0.0,0.0,0.0,9.3,180,137,-1.6
Oso Ighodaro,13:17,.333,.333,.000,.000,0.0,6.9,3.6,9.7,0.0,6.8,25.0,11.9,65,134,-13.1
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Collin Gillespie,31:59,.558,.538,.923,.077,0.0,8.6,4.4,58.7,4.5,2.8,18.2,20.4,124,123,9.9
Mark Williams,30:53,.696,.643,.000,.643,15.9,17.8,16.9,0.0,3.1,0.0,0.0,23.1,154,120,4.0
Isaiah Livers,21:21,.644,.500,1.000,.667,0.0,4.3,2.2,0.0,4.5,8.4,0.0,7.2,145,124,-0.1
Nick Richards,15:19,.436,.333,.000,.333,32.0,29.8,30.9,0.0,0.0,17.6,12.7,20.4,112,114,-5.7
Nigel Hayes-Davis,3:00,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,0,140,-29.9
Rasheer Fleming,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jordan Goodwin,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Khaman Maluach,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,265,.560,.519,.519,.292,33.3,51.7,42.9,82.2,11.9,13.6,10.5,100.0,122.4,126.0,
