Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Ryan Rollins,40:27,.576,.538,.308,.154,3.0,13.1,8.4,65.6,1.2,0.0,9.8,36.1,119,115,6.4
Kyle Kuzma,37:36,.498,.429,.214,.500,0.0,8.5,4.5,15.4,2.6,3.2,14.9,25.3,91,112,-5.4
A.J. Green,35:48,.900,.900,1.000,.000,0.0,17.8,9.4,0.0,1.4,0.0,28.6,9.3,100,114,-4.3
Myles Turner,28:27,.504,.500,.692,.154,4.2,33.5,19.8,5.2,0.0,0.0,0.0,23.1,100,112,-3.1
Bobby Portis,27:40,.679,.679,.071,.000,4.4,26.8,16.3,0.0,1.8,0.0,0.0,24.0,125,110,2.6
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Gary Trent Jr.,38:26,.550,.550,.700,.000,0.0,0.0,0.0,7.0,1.3,0.0,16.7,14.8,88,119,-6.3
Cole Anthony,20:45,.357,.357,.286,.000,0.0,20.4,10.9,44.8,0.0,0.0,36.4,25.1,73,116,-11.0
Gary Harris,19:57,1.500,1.500,1.000,.000,0.0,10.6,5.7,12.5,2.5,0.0,0.0,2.4,264,113,2.0
Jericho Sims,15:54,1.000,1.000,.000,.000,0.0,20.0,10.6,0.0,0.0,7.6,0.0,6.0,200,112,-1.7
Thanasis Antetokounmpo,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Amir Coffey,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Andre Jackson Jr.,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Mark Sears,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,265,.583,.565,.391,.141,6.8,78.0,44.7,66.7,6.5,4.5,12.5,100.0,105.4,113.8,
