Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Keegan Murray,44:24,.640,.605,.263,.158,4.7,27.0,16.1,7.9,1.1,2.2,0.0,20.0,134,102,7.1
Zach LaVine,31:49,.350,.350,.600,.000,0.0,9.4,4.8,4.5,1.6,0.0,9.1,15.1,69,109,-10.0
DeMar DeRozan,31:42,.730,.563,.000,.938,0.0,0.0,0.0,24.8,4.7,0.0,8.1,33.9,143,106,16.3
Russell Westbrook,28:42,.318,.318,.455,.000,3.6,20.9,12.4,35.5,3.5,0.0,26.7,22.8,69,100,-4.6
Drew Eubanks,13:17,.333,.333,.000,.000,7.8,7.5,7.7,10.5,0.0,0.0,25.0,13.2,73,114,-8.2
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Precious Achiuwa,34:01,.625,.625,.125,.000,3.1,20.6,12.0,0.0,1.5,2.8,20.0,12.8,96,103,-4.1
Malik Monk,26:05,.583,.556,.389,.111,4.0,3.8,3.9,17.1,1.9,3.7,0.0,31.6,120,109,10.9
Dennis Schröder,24:18,.338,.250,.125,.250,4.3,16.5,10.5,52.2,0.0,0.0,10.1,17.8,101,110,-0.3
Maxime Raynaud,13:55,.102,.000,.250,.500,7.5,7.2,7.3,0.0,0.0,0.0,0.0,15.3,40,114,-20.4
Nique Clifford,11:35,.852,,,,26.9,25.9,26.4,10.9,0.0,0.0,0.0,6.6,201,106,5.4
Keon Ellis,5:12,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,8.4,0,117,-16.8
Devin Carter,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Doug McDermott,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Dario Šarić,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,265,.535,.469,.268,.289,21.6,71.7,47.1,64.3,8.5,5.5,9.9,100.0,110.4,105.6,
