Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Devin Booker,39:24,.659,.563,.208,.458,2.6,6.4,4.3,20.2,1.3,0.0,14.8,35.8,123,128,4.0
Grayson Allen,35:07,.533,.533,.600,.000,0.0,14.4,6.4,21.5,4.2,0.0,6.3,19.0,120,119,2.1
Ryan Dunn,31:23,.417,.417,.583,.000,3.3,4.0,3.6,4.5,4.7,7.5,7.7,17.3,92,115,-1.8
Royce O'Neale,27:56,.500,.500,.750,.000,7.3,18.1,12.1,14.8,1.8,0.0,27.3,16.4,92,124,-5.0
Mark Williams,27:21,.563,.500,.000,.417,33.6,32.3,33.0,23.8,1.8,0.0,12.3,24.7,131,121,5.5
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jordan Goodwin,24:00,.625,.625,.500,.000,4.3,10.5,7.1,5.6,0.0,4.9,20.0,8.7,112,126,-6.3
Collin Gillespie,21:20,.500,.500,.500,.000,0.0,29.6,13.2,27.1,2.3,0.0,20.0,19.6,100,120,-1.0
Oso Ighodaro,20:20,.250,.250,.000,.000,0.0,31.1,13.9,6.3,0.0,11.5,20.0,10.3,56,118,-9.5
Isaiah Livers,6:30,1.000,1.000,.000,.000,31.4,0.0,17.4,22.6,0.0,0.0,50.0,12.8,124,132,2.8
Nick Richards,3:45,.333,.333,.000,.000,0.0,0.0,0.0,47.1,0.0,0.0,0.0,33.4,95,132,-4.9
Nigel Hayes-Davis,2:56,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,132,-7.9
Rasheer Fleming,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Khaman Maluach,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.546,.505,.363,.176,34.0,78.9,54.1,62.5,10.3,12.2,14.8,100.0,110.7,122.1,
