Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Shai Gilgeous-Alexander,35:19,.652,.568,.409,.500,2.8,15.4,9.4,31.3,2.7,0.0,3.6,33.7,137,100,18.6
Cason Wallace,34:12,.287,.250,.700,.100,2.9,7.9,5.6,3.7,2.8,0.0,0.0,13.0,73,102,-5.1
Ajay Mitchell,31:57,.626,.600,.200,.267,0.0,17.0,8.9,20.7,4.5,0.0,0.0,22.4,134,94,11.9
Isaiah Hartenstein,30:17,.705,.727,.000,.364,13.2,26.9,20.4,11.2,0.0,3.4,19.0,22.2,123,99,2.7
Chet Holmgren,30:08,.666,.607,.286,.286,0.0,21.0,11.0,11.3,1.6,0.0,0.0,22.3,139,100,7.9
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Isaiah Joe,21:22,.400,.400,.700,.000,4.7,4.2,4.4,0.0,0.0,4.8,0.0,20.0,88,107,-4.0
Alex Caruso,20:59,.363,.250,1.000,.333,4.8,12.9,9.1,11.8,2.3,0.0,22.5,18.1,75,102,-5.0
Jaylin Williams,16:45,.000,.000,1.000,.000,0.0,16.2,8.5,7.0,0.0,0.0,0.0,12.7,13,105,-15.9
Ousmane Dieng,7:09,.000,.000,1.000,.000,0.0,12.7,6.6,0.0,6.7,0.0,0.0,6.0,0,91,-2.5
Brooks Barnhizer,7:02,.000,.000,1.000,.000,14.2,38.6,27.0,16.6,0.0,14.5,0.0,6.1,95,88,4.0
Chris Youngblood,4:50,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,111,-9.7
Luguentz Dort,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Team Totals,240,.536,.484,.453,.274,18.8,79.2,50.5,46.3,10.0,6.4,5.3,100.0,113.8,99.8,
