Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jamal Murray,40:32,.732,.719,.438,.250,0.0,5.3,3.0,42.1,1.3,2.1,18.4,25.0,133,123,7.5
Nikola Jokić,39:20,.697,.650,.400,.500,14.4,16.3,15.4,41.3,2.7,4.3,14.1,33.7,138,113,16.0
Peyton Watson,34:14,.666,.600,.000,.800,8.2,24.9,17.7,11.8,1.5,2.5,30.7,13.3,111,113,-0.1
Cameron Johnson,32:13,.580,.417,.333,.667,8.8,9.9,9.4,4.0,1.6,2.6,11.4,12.7,128,120,-1.8
Aaron Gordon,3:21,.266,.000,1.000,2.000,0.0,63.7,36.3,0.0,0.0,0.0,34.7,40.1,38,98,-30.8
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Tim Hardaway Jr.,31:30,.524,.545,.636,.091,0.0,10.2,5.8,9.4,0.0,0.0,0.0,16.9,118,125,-3.6
Spencer Jones,21:44,1.500,1.500,1.000,.000,19.5,4.9,11.2,0.0,0.0,0.0,0.0,2.1,245,126,-1.0
Bruce Brown,20:52,.563,.500,.250,.250,0.0,5.1,2.9,22.4,7.5,4.0,0.0,19.9,137,108,9.0
Jonas Valančiūnas,16:14,.500,.500,.125,.000,0.0,6.6,3.7,0.0,0.0,5.2,11.1,25.9,88,124,-10.3
Zeke Nnaji,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jalen Pickett,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Hunter Tyson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.637,.599,.382,.355,32.4,60.0,48.1,70.0,8.7,12.3,14.6,100.0,121.7,118.4,
