Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Ryan Rollins,36:21,.615,.615,.231,.000,0.0,13.5,7.0,27.5,2.7,0.0,18.8,19.8,121,134,-3.9
Giannis Antetokounmpo,32:11,.678,.654,.077,1.077,16.6,26.8,21.9,32.2,1.5,2.5,5.0,28.2,154,132,10.8
Gary Trent Jr.,32:10,.924,1.000,.857,.714,0.0,0.0,0.0,7.2,0.0,0.0,9.8,14.3,160,143,0.3
A.J. Green,29:48,.660,.667,.833,.167,0.0,16.5,8.6,8.2,0.0,0.0,0.0,19.5,138,139,-4.2
Myles Turner,23:50,.654,.750,.667,.333,11.2,5.2,8.1,0.0,4.1,0.0,22.5,16.8,103,133,-7.4
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Bobby Portis,23:03,.810,.778,.333,.222,5.8,26.7,16.7,11.4,0.0,0.0,9.2,21.2,152,137,3.7
Kyle Kuzma,21:30,.745,.692,.154,.308,0.0,5.7,3.0,7.7,0.0,0.0,0.0,30.9,153,141,0.1
Amir Coffey,14:42,.667,.667,.333,.000,18.1,8.4,13.1,15.4,0.0,5.5,0.0,9.2,172,137,4.7
Taurean Prince,13:16,.750,.750,1.000,.000,0.0,27.8,14.5,0.0,0.0,0.0,0.0,6.8,146,136,-6.5
Cole Anthony,13:08,.307,.250,.000,.500,0.0,18.7,9.7,40.3,0.0,0.0,38.1,27.0,77,138,-19.7
Jericho Sims,0:01,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,143,-8.4
Thanasis Antetokounmpo,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Gary Harris,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Andre Jackson Jr.,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.695,.689,.390,.378,25.0,71.8,49.3,61.2,5.1,3.4,10.3,100.0,135.1,137.1,
