Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Giannis Antetokounmpo,40:24,.647,.667,.056,.167,7.7,14.9,11.8,60.2,2.4,2.5,26.6,29.6,129,120,7.7
Kyle Kuzma,38:36,.722,.706,.235,.412,0.0,31.2,17.6,17.2,5.0,2.6,13.0,27.2,130,110,4.7
Ryan Rollins,34:22,.833,.833,.500,.000,0.0,28.0,15.8,14.5,0.0,0.0,14.3,18.5,139,124,-2.2
Myles Turner,33:26,1.000,1.000,.889,.000,0.0,10.8,6.1,3.5,0.0,0.0,0.0,12.2,179,128,4.9
A.J. Green,25:30,.918,.750,1.000,1.750,0.0,0.0,0.0,8.2,0.0,0.0,0.0,12.6,195,130,-0.1
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Gary Harris,22:49,1.000,1.000,.600,.000,0.0,5.3,3.0,0.0,4.2,4.4,16.7,11.9,140,116,4.6
Gary Trent Jr.,21:29,.735,.700,.200,.200,0.0,0.0,0.0,5.2,2.2,0.0,0.0,11.5,149,125,-1.9
Bobby Portis,19:20,.761,.714,.571,.286,8.1,18.7,14.1,6.2,0.0,0.0,27.6,25.6,110,126,-8.2
Cole Anthony,18:30,.635,.643,.429,.286,8.4,13.0,11.0,32.9,2.6,0.0,33.7,29.2,106,121,-6.9
Jericho Sims,10:10,1.000,1.000,.000,.000,15.3,23.7,20.1,0.0,0.0,0.0,66.7,13.4,75,125,-12.2
Thanasis Antetokounmpo,0:08,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,130,-7.1
Andre Jackson Jr.,0:08,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,130,-7.4
Mark Sears,0:08,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,130,-8.7
Amir Coffey,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,265,.776,.765,.400,.259,14.7,77.3,50.0,67.3,9.0,5.7,18.9,100.0,132.9,121.1,
