Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
Keyonte George,33:15,8,18,.444,1,5,.200,8,9,.889,0,2,2,7,1,1,4,2,25,17.6,-17
Lauri Markkanen,32:51,12,28,.429,3,10,.300,2,2,1.000,3,4,7,3,0,0,0,0,29,19.6,-19
Svi Mykhailiuk,29:07,1,4,.250,1,4,.250,0,0,,0,2,2,2,0,1,0,3,3,2.1,-15
Taylor Hendricks,25:08,5,8,.625,2,3,.667,2,2,1.000,4,3,7,1,0,0,0,1,14,14.4,-7
Jusuf Nurkić,21:58,1,6,.167,0,3,.000,1,2,.500,0,9,9,2,2,0,1,4,3,2.3,-22
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
Ace Bailey,19:08,3,8,.375,0,3,.000,0,0,,0,0,0,1,1,0,1,1,6,1.9,-17
Walter Clayton,18:49,1,4,.250,0,1,.000,2,2,1.000,0,2,2,2,0,0,0,3,4,2.4,-9
Kyle Filipowski,15:51,2,5,.400,0,1,.000,0,0,,0,1,1,2,1,0,0,4,4,2.4,-6
Kevin Love,14:28,0,2,.000,0,2,.000,3,4,.750,2,3,5,5,0,0,2,1,3,4.6,-5
Kyle Anderson,11:34,2,4,.500,0,0,,1,2,.500,0,0,0,2,1,0,1,2,5,3.2,+4
Cody Williams,9:12,0,0,,0,0,,0,0,,1,1,2,0,0,1,1,0,0,0.7,+2
Brice Sensabaugh,8:39,1,1,1.000,0,0,,5,6,.833,0,1,1,0,1,0,0,3,7,6.4,-4
Elijah Harkless,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,36,88,.409,7,32,.219,24,29,.828,10,28,38,27,7,3,11,24,103,,
