Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Derrick White,35:05,.444,.438,.438,.125,2.9,10.8,6.4,15.3,2.8,3.1,10.6,22.2,99,111,-2.4
Payton Pritchard,33:09,.441,.441,.529,.000,3.1,3.8,3.4,21.4,3.0,0.0,5.6,22.4,107,114,-0.6
Jaylen Brown,31:44,.787,.789,.368,.158,3.2,8.0,5.3,37.3,1.6,3.4,19.7,32.9,129,114,15.2
Josh Minott,22:08,.148,.000,.400,.800,13.8,28.5,20.4,4.9,0.0,4.9,0.0,12.6,72,112,-11.2
Neemias Queta,19:29,1.000,1.000,.000,.000,0.0,25.9,11.6,6.3,0.0,16.8,0.0,4.2,205,106,1.7
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Anfernee Simons,28:37,.426,.405,.429,.143,3.6,13.2,7.9,10.4,0.0,3.8,4.3,33.6,99,116,-3.7
Sam Hauser,24:03,.250,.250,.667,.000,12.7,15.8,14.1,14.3,2.1,0.0,0.0,10.3,107,113,-3.1
Luka Garza,15:28,.900,.900,.200,.000,13.2,24.5,18.3,9.8,0.0,0.0,0.0,13.3,189,116,8.1
Hugo González,14:33,.500,.500,.400,.000,21.1,17.4,19.4,17.6,6.9,0.0,0.0,14.2,143,101,6.5
Xavier Tillman Sr.,12:54,.625,.625,.750,.000,7.9,29.4,17.5,10.2,0.0,0.0,0.0,12.8,148,115,2.1
Baylor Scheierman,2:50,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,0,120,-29.5
Chris Boucher,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jordan Walsh,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.513,.505,.446,.119,34.0,76.3,52.9,59.1,8.3,15.9,8.6,100.0,113.4,112.4,
