Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Amen Thompson,36:51,.734,.656,.063,.438,6.9,15.5,11.4,34.8,0.0,3.0,17.3,27.0,138,103,9.2
Alperen Şengün,34:42,.643,.643,.286,.000,7.3,9.9,8.6,21.7,0.0,3.2,22.2,22.3,113,106,1.3
Jabari Smith Jr.,32:03,.690,.636,.545,.273,3.9,21.4,13.1,4.4,3.2,7.0,14.0,19.2,126,92,5.2
Josh Okogie,29:31,.365,.364,.182,.273,12.8,11.6,12.2,4.5,5.2,0.0,0.0,18.0,99,94,-2.5
Reed Sheppard,26:54,.354,.278,.556,.222,0.0,4.2,2.2,22.6,5.7,0.0,16.8,19.0,89,96,-2.0
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Aaron Holiday,27:19,.647,.647,.588,.000,0.0,4.2,2.2,12.1,3.7,0.0,10.5,29.9,119,101,8.8
JD Davison,17:48,1.250,1.250,.500,.000,0.0,6.4,3.4,28.7,2.9,0.0,0.0,4.8,241,102,10.4
Steven Adams,16:29,.615,.500,.000,.500,23.0,27.7,25.5,0.0,3.1,0.0,0.0,12.7,155,92,1.7
Clint Capela,13:21,.500,.500,.000,.000,9.5,34.2,22.5,0.0,3.8,0.0,0.0,6.5,128,89,1.6
Isaiah Crawford,2:31,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,112,-5.6
Jeff Green,2:31,.000,.000,1.000,.000,0.0,45.4,23.8,0.0,0.0,0.0,0.0,34.2,0,93,-38.1
Tari Eason,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.597,.563,.352,.193,31.6,69.0,51.3,60.5,13.8,9.3,14.4,100.0,120.9,97.5,
