Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Giannis Antetokounmpo,37:36,.804,.857,.143,.857,19.9,35.3,27.8,27.1,0.0,2.2,20.6,25.8,141,110,13.4
Ryan Rollins,29:40,.547,.500,.455,.182,7.2,10.3,8.8,8.3,4.7,2.8,20.2,20.1,103,105,1.2
Gary Trent Jr.,29:24,.597,.600,.733,.267,0.0,6.9,3.5,18.4,0.0,0.0,5.6,24.2,128,117,-0.6
Myles Turner,28:15,.250,.250,.375,.000,0.0,18.1,9.2,7.8,1.6,5.9,27.3,15.6,52,107,-10.6
A.J. Green,25:34,.900,.900,1.000,.000,0.0,4.0,2.0,0.0,1.8,0.0,16.7,9.4,139,115,0.4
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Cole Anthony,26:40,.673,.714,.357,.500,8.0,7.7,7.8,40.9,3.4,0.0,5.5,27.1,146,110,14.4
Bobby Portis,21:10,.423,.423,.385,.000,15.1,24.1,19.7,0.0,0.0,0.0,7.1,26.5,96,114,-10.8
Taurean Prince,21:09,.375,.375,.750,.000,0.0,14.5,7.4,15.2,2.2,0.0,20.0,9.5,95,112,-1.9
Kyle Kuzma,17:45,.800,.800,.200,.000,0.0,17.3,8.8,0.0,2.6,4.7,16.7,13.5,124,106,1.0
Amir Coffey,2:47,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,28.7,0,120,-36.7
Thanasis Antetokounmpo,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Gary Harris,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Andre Jackson Jr.,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Mark Sears,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jericho Sims,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.604,.600,.444,.278,31.1,78.7,55.4,53.2,8.6,8.6,15.8,100.0,116.9,111.2,
