Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
CJ McCollum,33:16,.578,.526,.316,.316,3.1,15.0,9.1,12.0,2.9,4.2,12.2,30.4,110,105,4.7
Alex Sarr,30:43,.456,.375,.188,.375,13.3,6.5,9.9,28.3,3.1,6.8,9.7,27.5,107,107,4.6
Kyshawn George,28:45,.506,.444,.667,.222,0.0,7.0,3.5,15.7,1.7,0.0,16.8,16.9,99,113,-6.6
Tre Johnson,26:10,.346,.346,.462,.000,3.9,30.6,17.4,0.0,1.8,0.0,18.8,25.1,62,105,-12.0
Justin Champagnie,11:54,,,,,8.6,33.6,21.2,0.0,4.0,0.0,,0.0,228,97,-5.3
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Cam Whitmore,29:15,.684,.654,.462,.154,0.0,10.3,5.2,0.0,0.0,0.0,0.0,19.4,141,116,2.8
Bub Carrington,28:08,.541,.429,.714,.429,0.0,10.7,5.4,10.2,0.0,0.0,37.5,19.4,75,116,-11.2
Corey Kispert,24:20,.515,.500,.667,.667,0.0,4.1,2.1,11.3,0.0,2.9,0.0,6.5,127,117,-3.2
Marvin Bagley III,17:17,.635,.571,.000,.286,17.7,11.6,14.6,10.7,0.0,4.0,20.2,23.4,115,113,0.1
Malaki Branham,9:42,.500,.500,.500,.000,21.1,20.6,20.8,30.9,0.0,0.0,33.3,12.7,111,111,-3.6
Jamir Watkins,0:30,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,120,-8.0
Anthony Gill,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
AJ Johnson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Will Riley,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Tristan Vukcevic,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.530,.478,.393,.258,25.5,66.7,46.3,45.9,6.9,10.1,15.4,100.0,104.1,110.0,
