Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
James Harden,38:50,.802,.733,.667,.467,0.0,22.2,10.7,29.0,1.2,0.0,27.9,26.4,124,120,4.2
Kawhi Leonard,37:09,.582,.524,.381,.238,6.2,6.6,6.4,16.6,5.0,4.5,7.9,27.7,123,109,8.1
Ivica Zubac,33:26,.455,.444,.000,.222,17.1,47.9,31.9,11.3,1.4,2.5,23.3,15.8,101,114,-4.7
Derrick Jones Jr.,27:10,.872,.917,.333,.333,0.0,13.6,6.5,0.0,1.7,3.0,12.7,11.9,141,117,1.9
Bradley Beal,20:09,.676,.750,.500,.250,5.7,0.0,2.9,14.8,2.3,0.0,25.3,24.1,102,120,-2.3
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
John Collins,25:03,.524,.545,.455,.091,0.0,14.7,7.1,0.0,0.0,0.0,8.0,20.3,96,123,-8.6
Kris Dunn,23:02,.833,.833,.333,.000,9.9,5.3,7.7,23.4,6.1,0.0,14.3,12.4,160,111,11.6
Brook Lopez,14:34,.357,.357,.857,.000,0.0,8.4,4.1,0.0,3.2,0.0,0.0,19.7,79,117,-9.5
Chris Paul,13:46,.300,.300,.800,.000,8.3,26.8,17.2,34.4,3.4,0.0,28.6,20.8,84,114,-6.8
Nicolas Batum,6:51,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,125,-6.1
Bogdan Bogdanović,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Kobe Brown,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Cam Christie,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Yanic Konan Niederhauser,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.617,.597,.466,.216,26.2,84.6,54.3,56.8,12.6,6.9,17.9,100.0,115.2,116.2,
