Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Cade Cunningham,35:45,.573,.521,.292,.208,3.2,14.3,9.1,44.9,3.9,7.7,0.0,28.8,143,107,16.0
Jalen Duren,32:41,.735,.556,.000,1.333,21.0,21.9,21.5,7.6,0.0,2.8,25.9,23.2,128,115,-1.4
Tobias Harris,30:23,.735,.654,.308,.462,0.0,6.7,3.6,14.2,3.1,0.0,16.1,24.1,131,116,4.4
Duncan Robinson,29:21,.856,.857,.857,.571,3.9,13.9,9.2,8.3,0.0,3.1,10.2,13.1,159,118,5.0
Ausar Thompson,29:10,.381,.321,.214,.286,19.6,21.0,20.3,25.1,1.6,3.2,6.0,22.6,115,112,-0.9
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Ron Holland,22:58,.625,.625,.625,.000,0.0,8.9,4.7,5.6,6.1,0.0,11.1,15.4,116,107,2.1
Isaiah Stewart,17:55,.900,.900,.200,.000,6.4,17.1,12.0,7.6,0.0,10.3,16.7,13.2,147,112,2.3
Javonte Green,17:29,.900,.900,.800,.000,0.0,11.7,6.2,7.3,2.7,0.0,0.0,11.3,182,114,9.2
Caris LeVert,15:35,.316,.200,.400,.600,0.0,6.6,3.5,14.4,0.0,0.0,13.7,18.5,79,123,-14.5
Daniss Jenkins,3:19,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,0,125,-21.8
Chaz Lanier,2:42,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,17.4,0.0,0.0,14.6,200,86,28.8
Paul Reed,2:42,.000,.000,.000,.000,0.0,0.0,0.0,38.6,0.0,0.0,0.0,14.6,66,125,-5.9
Bobi Klintman,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.625,.565,.344,.366,33.3,68.1,51.7,63.0,10.8,15.4,11.5,100.0,132.0,113.5,
