Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Ivica Zubac,27:09,.656,.571,.000,.571,22.1,23.6,22.9,17.0,3.7,0.0,10.2,32.2,132,112,7.7
Kris Dunn,23:48,.922,.875,.250,.500,5.0,4.5,4.7,41.8,2.1,0.0,29.1,12.9,147,125,6.9
Derrick Jones Jr.,22:07,1.025,1.000,.750,.500,0.0,4.8,2.6,0.0,2.3,5.0,0.0,9.9,202,121,4.3
Bradley Beal,19:39,.179,.179,.357,.000,0.0,5.4,2.9,8.1,0.0,0.0,12.5,36.5,40,129,-32.8
Nicolas Batum,18:24,.000,.000,1.000,.000,0.0,11.6,6.1,7.5,0.0,0.0,0.0,7.3,24,126,-13.7
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Bogdan Bogdanović,28:21,.615,.500,.750,.500,0.0,15.0,8.0,28.3,0.0,3.9,9.3,17.0,133,123,1.4
Cam Christie,25:07,.843,.857,.429,1.000,0.0,8.5,4.5,22.5,2.0,0.0,0.0,18.0,176,123,12.8
John Collins,23:03,.528,.545,.273,.273,15.6,4.6,9.8,8.5,2.2,4.8,24.5,31.7,85,122,-5.8
Brook Lopez,17:49,.500,.500,.500,.000,0.0,18.0,9.5,0.0,2.8,0.0,25.0,20.1,70,117,-11.7
Kobe Brown,15:53,.000,.000,.500,.000,15.1,33.6,24.9,17.3,0.0,0.0,33.3,8.5,69,117,-9.3
Chris Paul,9:30,.333,.333,.667,.000,0.0,22.5,11.9,33.7,5.3,0.0,0.0,14.1,102,109,0.0
Jahmyl Telfort,6:33,.181,.000,1.000,4.000,0.0,16.3,8.6,20.9,0.0,0.0,26.6,25.7,42,123,-25.1
Yanic Konan Niederhauser,2:37,1.000,1.000,.000,.000,0.0,40.8,21.6,0.0,0.0,42.7,0.0,34.2,200,96,43.4
Team Totals,240,.553,.506,.392,.380,27.5,66.7,48.2,68.6,8.4,9.3,14.0,100.0,107.1,120.8,
