Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Anthony Edwards,29:24,.437,.393,.500,.143,3.5,8.9,6.4,13.7,3.0,0.0,11.8,22.0,95,92,-5.2
Rudy Gobert,29:06,.705,.750,.000,.750,17.5,12.0,14.6,19.3,3.1,3.0,15.8,16.7,137,90,8.3
Julius Randle,26:54,.330,.281,.313,.313,3.8,16.2,10.5,19.4,1.7,0.0,5.2,27.4,86,93,-8.7
Donte DiVincenzo,26:19,.717,.688,.875,.500,3.9,13.3,8.9,9.9,0.0,6.6,9.3,15.7,140,94,5.8
Jaden McDaniels,23:16,.915,.917,.667,.833,0.0,18.8,10.1,17.3,3.8,3.8,26.8,18.5,132,86,12.6
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Naz Reid,22:34,.762,.750,.429,.071,4.5,42.5,25.0,17.1,0.0,0.0,17.2,29.7,122,90,9.0
Jaylen Clark,18:47,.500,.500,.800,.000,21.7,9.3,15.0,0.0,2.4,0.0,0.0,10.2,135,93,-1.3
Mike Conley,15:41,.625,.625,.750,.000,0.0,11.1,6.0,24.2,8.6,0.0,20.0,12.2,120,79,5.0
Rob Dillingham,12:58,.333,.333,.250,.000,0.0,6.7,3.6,12.7,6.9,0.0,14.3,41.5,65,84,-17.6
Leonard Miller,9:40,.000,.000,1.000,.000,0.0,27.1,14.6,33.9,4.6,0.0,33.3,11.9,56,82,-6.2
Joan Beringer,7:46,.615,.500,.000,.500,13.1,33.7,24.2,0.0,0.0,11.2,0.0,24.1,141,83,3.3
Bones Hyland,7:46,.500,.500,.500,.000,0.0,22.5,12.1,16.3,5.8,0.0,0.0,9.9,125,83,3.7
Joe Ingles,6:50,,,,,0.0,0.0,0.0,16.0,6.5,0.0,,0.0,232,88,4.4
Johnny Juzang,2:59,.750,.750,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,140,99,6.0
Team Totals,240,.556,.526,.454,.258,29.8,81.8,57.8,61.4,14.9,9.1,13.6,100.0,111.8,89.5,
