Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Giannis Antetokounmpo,37:23,.644,.639,.111,.667,8.8,12.3,10.7,28.7,1.2,7.7,17.7,31.6,116,109,5.9
Ryan Rollins,32:43,.484,.462,.308,.077,0.0,11.3,6.1,34.9,2.8,2.9,6.9,18.4,113,108,1.2
Myles Turner,27:52,.464,.292,.583,.583,3.9,19.9,12.6,9.6,1.7,3.4,6.2,24.1,102,107,-3.5
A.J. Green,27:10,.689,.667,.889,.111,0.0,17.0,9.2,10.4,1.7,0.0,0.0,14.5,140,109,2.2
Gary Trent Jr.,26:56,.375,.375,.750,.000,0.0,6.9,3.7,4.5,1.7,3.6,20.0,7.7,69,113,-5.7
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kyle Kuzma,31:37,.693,.647,.353,.235,3.5,11.7,7.9,11.8,1.5,0.0,0.0,24.8,143,112,5.8
Bobby Portis,27:19,.813,.813,.625,.000,8.0,16.9,12.8,0.0,0.0,0.0,0.0,12.2,160,114,2.9
Cole Anthony,16:45,.286,.286,.000,.000,6.5,22.0,14.9,24.4,2.8,0.0,36.4,27.4,56,106,-14.1
Amir Coffey,10:10,.000,.000,.500,.000,0.0,9.1,4.9,0.0,0.0,0.0,0.0,8.2,0,117,-16.5
Gary Harris,2:05,.000,.000,.000,.000,0.0,0.0,0.0,0.0,22.2,0.0,50.0,40.1,0,72,-19.8
Thanasis Antetokounmpo,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Andre Jackson Jr.,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Mark Sears,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jericho Sims,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.569,.527,.396,.275,18.2,69.2,45.8,58.5,8.7,12.0,11.3,100.0,111.8,109.9,
