Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jaren Jackson Jr.,32:40,.446,.304,.348,.609,3.0,12.8,7.7,13.2,0.0,3.4,6.4,38.6,94,107,-1.8
Zach Edey,24:43,.593,.429,.143,1.286,7.9,21.1,14.3,0.0,3.7,9.0,8.4,19.6,120,94,4.1
Cedric Coward,24:32,.563,.500,.750,.250,8.0,25.5,16.5,15.6,0.0,4.6,18.4,17.9,103,104,2.6
Jaylen Wells,23:51,.474,.438,.500,.125,0.0,8.8,4.2,0.0,0.0,0.0,19.2,17.7,75,110,-10.1
Ja Morant,5:59,.931,1.000,.000,2.000,16.4,0.0,8.4,100.0,0.0,0.0,21.0,32.2,156,113,25.9
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Vince Williams Jr.,26:46,.405,.444,.444,.222,0.0,15.6,7.6,35.0,3.5,0.0,28.8,21.0,68,101,-1.8
Santi Aldama,25:01,.607,.667,.444,.222,3.9,41.7,22.2,17.9,1.8,0.0,0.0,16.0,123,97,7.7
Kentavious Caldwell-Pope,23:19,.615,.500,.000,.500,0.0,0.0,0.0,23.0,0.0,0.0,17.0,10.2,117,113,-1.6
Cam Spencer,19:49,.307,.250,.250,.500,4.9,0.0,2.5,25.4,2.3,0.0,0.0,10.0,97,108,-2.6
Jock Landale,19:23,.282,.250,.250,.250,10.1,16.2,13.0,9.5,2.4,0.0,18.4,22.7,61,103,-11.2
John Konchar,13:57,.250,.250,.500,.000,7.0,7.5,7.2,12.5,6.6,8.0,0.0,11.6,76,91,2.1
PJ Hall,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
GG Jackson II,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.483,.413,.372,.465,22.4,76.1,48.4,67.7,8.7,11.6,12.6,100.0,96.2,103.9,
