Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Keyonte George,37:13,.478,.447,.421,.105,10.7,5.9,8.4,25.1,1.2,0.0,13.1,23.6,109,127,-5.3
Lauri Markkanen,35:57,.747,.720,.480,.160,11.1,9.1,10.2,10.7,1.2,0.0,13.0,32.8,127,126,5.7
Ace Bailey,31:50,.733,.769,.538,.231,9.4,6.9,8.2,13.7,2.8,0.0,17.3,20.9,119,122,2.0
Jusuf Nurkić,28:10,.601,.643,.286,.429,3.6,34.9,18.5,35.7,7.9,4.0,41.9,19.5,91,102,5.0
Svi Mykhailiuk,24:43,.000,.000,.750,.000,0.0,4.4,2.1,12.9,0.0,0.0,0.0,6.2,58,130,-13.9
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Isaiah Collier,25:15,.519,.429,.000,.857,0.0,21.6,10.3,33.9,0.0,4.4,9.4,16.2,128,123,-5.0
Kyle Filipowski,17:34,.680,.700,.400,.400,5.7,49.7,26.7,22.3,0.0,19.1,25.4,17.2,113,109,5.8
Kevin Love,15:28,.500,.500,1.000,.000,0.0,21.2,10.1,29.6,0.0,0.0,40.0,12.4,94,126,-5.1
Cody Williams,12:07,.291,.333,.333,.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,61,131,-15.0
Brice Sensabaugh,11:43,.750,.750,1.000,.000,8.5,18.6,13.4,25.0,0.0,0.0,33.3,29.4,95,127,-1.0
Walter Clayton,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Elijah Harkless,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.603,.592,.478,.228,29.2,79.5,53.3,86.7,8.3,11.6,19.2,100.0,112.5,121.7,
