Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Michael Porter Jr.,31:44,.697,.618,.588,.412,3.5,18.3,10.0,13.8,1.5,0.0,16.6,32.7,114,125,5.9
Nic Claxton,30:43,.799,.750,.000,.750,10.9,23.7,16.4,12.7,1.6,2.6,15.8,17.7,143,122,3.4
Noah Clowney,30:42,.607,.538,.615,.462,3.6,0.0,2.1,11.9,1.6,0.0,6.0,23.3,120,128,1.8
Egor Dёmin,23:03,.500,.500,.625,.000,0.0,18.9,8.2,52.5,2.1,0.0,11.1,16.8,119,123,2.9
Terance Mann,21:47,.500,.500,.667,.000,0.0,0.0,0.0,20.8,0.0,0.0,25.0,7.9,102,131,-7.5
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Drake Powell,27:08,.429,.429,.429,.000,8.2,10.7,9.3,12.3,0.0,0.0,30.0,15.9,77,130,-11.8
Tyrese Martin,19:22,.143,.143,.714,.000,5.8,0.0,3.3,23.6,2.5,0.0,22.2,20.0,52,126,-14.7
Day'Ron Sharpe,17:17,.735,.833,.667,1.333,0.0,33.7,14.6,29.3,0.0,0.0,38.7,19.3,96,125,-3.5
Ziaire Williams,16:58,.410,.250,1.000,.500,0.0,17.1,7.4,9.1,0.0,0.0,12.0,21.1,83,128,-10.2
Jalen Wilson,10:36,.900,.900,.800,.000,0.0,13.7,6.0,22.2,0.0,0.0,16.7,24.4,122,129,13.2
Tyson Etienne,5:20,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0,131,-18.2
E.J. Liddell,5:20,.500,.500,.000,.000,0.0,27.3,11.8,0.0,0.0,0.0,0.0,16.2,94,125,-12.5
Team Totals,240,.585,.531,.575,.325,18.6,66.7,39.5,76.5,5.0,1.7,17.9,100.0,107.9,126.0,
