Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Lauri Markkanen,34:41,.653,.600,.550,.600,2.9,9.4,6.0,0.0,0.0,3.2,7.3,32.8,121,120,8.7
Keyonte George,32:37,.573,.400,.400,1.100,3.1,23.4,12.8,51.8,1.5,3.4,16.8,22.8,119,113,6.8
Walker Kessler,28:31,.400,.400,.000,.000,14.0,34.4,23.8,6.3,1.7,0.0,37.5,11.7,73,113,-8.7
Svi Mykhailiuk,22:51,.000,.000,1.000,.000,4.4,9.5,6.8,7.0,0.0,0.0,16.7,11.0,21,122,-15.0
Kyle Filipowski,10:01,.200,.200,.200,.000,0.0,21.8,10.4,19.0,0.0,0.0,28.6,29.1,37,119,-22.8
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kyle Anderson,25:18,.546,.500,.000,.500,4.0,8.6,6.2,23.4,0.0,0.0,12.0,13.7,114,122,-2.9
Ace Bailey,22:32,.338,.250,.375,.250,13.3,24.2,18.5,24.8,2.1,0.0,25.3,22.0,76,114,-5.4
Jusuf Nurkić,17:20,.735,.833,.667,1.333,5.8,31.5,18.1,22.6,2.8,6.4,51.2,23.5,72,106,-1.0
Cody Williams,14:52,.667,.667,.667,.000,0.0,7.3,3.5,0.0,0.0,0.0,0.0,16.8,124,122,2.6
Elijah Harkless,12:12,.500,.500,.600,.000,0.0,0.0,0.0,17.8,0.0,0.0,0.0,17.1,108,123,-3.8
Walter Clayton,8:40,.500,.500,.333,.000,0.0,0.0,0.0,45.3,0.0,0.0,0.0,14.4,127,124,1.7
Brice Sensabaugh,5:24,.375,.375,.750,.000,0.0,0.0,0.0,0.0,0.0,0.0,20.0,38.6,58,123,-21.6
Taylor Hendricks,5:01,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,124,-5.8
Kevin Love,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.510,.450,.463,.400,25.0,81.8,52.2,76.7,4.0,7.0,18.2,100.0,95.4,117.2,
