Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jimmy Butler,36:45,.534,.417,.111,.444,21.8,12.4,16.7,14.6,1.2,2.6,8.5,25.9,120,114,0.2
Stephen Curry,34:57,.599,.526,.526,.421,0.0,19.6,10.6,22.0,1.3,0.0,18.2,31.9,106,115,-1.6
Jonathan Kuminga,33:50,.826,.727,.364,.727,3.9,23.6,14.6,21.8,0.0,2.8,25.6,23.4,128,115,3.9
Draymond Green,32:38,.500,.500,.429,.000,0.0,14.0,7.5,27.9,0.0,2.9,12.5,9.9,117,116,-2.5
Quinten Post,9:39,.000,.000,1.000,.000,13.8,23.7,19.1,0.0,0.0,0.0,50.0,16.8,17,117,-26.3
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Brandin Podziemski,25:53,.563,.563,.375,.000,0.0,22.1,11.9,19.5,5.2,0.0,20.0,15.7,99,105,1.0
Al Horford,20:17,.250,.250,.667,.000,6.6,5.6,6.1,14.1,0.0,9.5,25.0,16.0,60,113,-9.9
Buddy Hield,16:55,.667,.667,.667,.000,0.0,6.8,3.6,0.0,2.7,0.0,0.0,14.4,130,114,1.6
Will Richard,11:45,1.215,1.250,.500,1.000,0.0,0.0,0.0,14.7,7.7,0.0,0.0,9.9,248,103,18.1
Moses Moody,9:52,.000,.000,1.000,.000,0.0,34.7,18.7,0.0,0.0,9.7,0.0,12.3,0,108,-15.4
Gui Santos,4:03,.500,.500,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,100,120,-12.2
Gary Payton II,3:27,.000,.000,1.000,.000,0.0,66.3,35.7,0.0,0.0,0.0,0.0,11.7,0,109,-20.5
Trayce Jackson-Davis,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Pat Spencer,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.570,.500,.447,.306,25.0,83.3,56.4,63.9,7.5,12.0,18.6,100.0,103.5,112.9,
