Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Anthony Edwards,35:49,.593,.475,.350,.600,0.0,10.5,5.6,17.9,2.5,0.0,10.6,31.2,119,105,1.9
Rudy Gobert,34:20,.578,.667,.000,1.333,6.4,16.4,11.8,3.8,1.3,2.3,9.5,12.1,114,104,-2.4
Julius Randle,32:20,.651,.625,.250,.563,10.1,23.3,17.2,25.9,1.4,0.0,9.1,26.8,133,104,8.4
Jaden McDaniels,31:09,.689,.667,.222,.111,3.5,9.1,6.5,14.1,0.0,0.0,29.8,17.0,101,111,-5.3
Donte DiVincenzo,30:26,.784,.773,.909,.364,3.6,15.5,10.0,24.2,1.5,0.0,13.6,19.1,143,106,10.3
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Naz Reid,24:59,.500,.500,.500,.000,13.1,33.9,24.3,23.7,3.6,6.4,20.0,23.7,101,90,3.7
Jaylen Clark,21:44,.370,.200,.400,.800,5.0,0.0,2.3,0.0,2.1,0.0,0.0,12.3,96,110,-7.0
Mike Conley,17:49,.600,.600,1.000,.000,0.0,5.3,2.8,22.1,2.6,0.0,0.0,11.1,145,107,2.8
Rob Dillingham,9:18,.000,.000,.000,.000,23.5,10.1,16.3,36.9,4.9,0.0,66.7,12.7,78,100,-1.2
Joan Beringer,0:35,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,115,-6.7
Johnny Juzang,0:35,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,115,-6.2
Leonard Miller,0:35,.266,.000,1.000,2.000,0.0,100.0,86.6,0.0,0.0,0.0,0.0,100.0,64,63,-57.3
Bones Hyland,0:21,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,115,-8.4
Joe Ingles,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.598,.558,.430,.465,29.5,74.5,53.7,66.7,9.5,5.0,14.8,100.0,117.7,104.4,
