Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Paolo Banchero,35:37,.320,.267,.333,.333,0.0,19.3,9.5,4.3,0.0,0.0,14.9,23.4,63,112,-13.3
Franz Wagner,35:06,.687,.647,.294,.353,6.4,13.0,9.7,11.7,1.3,0.0,16.9,27.8,118,110,4.3
Desmond Bane,33:26,.463,.393,.500,.357,6.7,17.1,11.8,24.1,0.0,0.0,15.6,23.7,99,112,-2.4
Wendell Carter Jr.,31:07,.566,.500,.250,2.750,10.8,18.4,14.5,9.1,3.0,0.0,18.5,14.4,112,105,1.0
Jalen Suggs,19:08,1.100,1.100,.800,.000,0.0,17.9,8.9,37.2,0.0,0.0,44.4,19.4,115,112,3.8
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Tristan Da Silva,24:23,.638,.600,.400,.400,13.7,14.1,13.9,21.7,5.8,0.0,7.8,21.6,136,100,15.6
Anthony Black,21:03,.645,.750,.000,1.250,0.0,16.3,8.0,15.1,2.2,0.0,39.2,20.0,79,107,-5.9
Tyus Jones,19:34,.500,.500,.500,.000,0.0,5.8,2.9,15.3,0.0,4.4,20.0,10.5,96,111,-0.9
Goga Bitadze,16:53,.436,.333,.333,.333,13.2,20.3,16.7,0.0,0.0,10.2,0.0,8.4,120,104,-1.1
Jett Howard,3:34,.750,.750,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,141,116,13.2
Jonathan Isaac,0:09,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,116,-2.5
Noah Penda,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jase Richardson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.567,.532,.397,.474,27.9,78.6,52.9,56.8,6.8,5.4,18.9,100.0,104.6,108.5,
