Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
P.J. Washington,37:28,.761,.750,.571,.286,2.9,22.8,13.0,4.3,0.0,6.0,20.2,21.8,112,110,1.5
Cooper Flagg,32:21,.670,.632,.211,.316,6.7,16.5,11.7,33.4,2.8,0.0,8.5,30.2,133,110,5.6
Max Christie,31:38,.836,.792,.750,.333,0.0,10.1,5.1,0.0,1.4,2.4,6.8,19.3,146,112,4.4
Brandon Williams,28:20,.194,.125,.583,.167,7.7,11.3,9.5,53.1,1.6,5.3,31.8,27.5,73,109,-11.4
Daniel Gafford,25:14,.592,.600,.000,.800,8.6,21.1,15.0,16.6,5.5,3.0,30.7,16.0,100,101,-0.5
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Naji Marshall,23:43,.589,.500,.600,1.200,0.0,22.5,11.4,28.1,0.0,0.0,20.7,16.8,116,114,-3.3
Dereck Lively II,17:51,1.064,1.000,.000,2.000,18.3,6.0,12.1,14.4,2.6,4.2,34.7,6.7,171,108,-1.3
Klay Thompson,16:26,.278,.278,.778,.000,6.6,6.5,6.6,0.0,0.0,4.6,0.0,22.6,68,114,-14.7
Jaden Hardy,14:09,.786,.786,.714,.000,0.0,15.1,7.6,0.0,0.0,0.0,12.5,23.3,116,116,0.8
Caleb Martin,8:10,,,,,0.0,0.0,0.0,14.7,5.6,0.0,,0.0,240,106,-3.8
Moussa Cisse,4:40,,,,,0.0,68.6,34.7,25.7,0.0,0.0,,0.0,240,105,6.6
Dwight Powell,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.613,.571,.512,.333,25.0,80.0,52.8,75.0,8.6,14.1,17.2,100.0,112.7,109.9,
