Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Tyrese Maxey,46:38,.747,.700,.500,.467,0.0,12.9,6.0,47.5,3.2,6.1,12.1,38.2,135,99,19.6
VJ Edgecombe,38:13,.429,.429,.286,.000,11.1,18.9,14.8,11.9,0.0,0.0,6.7,17.0,103,112,-7.0
Justin Edwards,31:22,.350,.350,.700,.000,6.8,7.7,7.2,13.7,3.1,0.0,9.1,15.2,89,105,-6.3
Paul George,24:42,.763,.750,.583,.333,0.0,24.4,11.4,23.9,4.0,0.0,17.9,29.4,119,102,11.7
Andre Drummond,18:20,.307,.250,.250,.500,11.6,39.4,24.6,7.4,2.7,5.2,17.0,13.9,82,98,-11.1
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Quentin Grimes,38:45,.509,.458,.750,.333,0.0,12.4,5.8,15.0,0.0,0.0,6.8,16.5,108,112,-5.7
Dominick Barlow,28:57,1.000,1.000,.000,.000,11.0,12.5,11.7,13.7,0.0,6.5,0.0,1.5,229,105,1.1
Trendon Watford,14:26,.000,.000,.500,.000,0.0,50.1,23.4,26.2,3.4,0.0,20.0,15.0,39,102,-12.6
Jared McCain,12:39,.500,.500,.875,.000,0.0,19.0,8.9,0.0,0.0,0.0,11.1,30.8,82,112,-10.9
Jabari Walker,10:57,.347,.000,.500,1.000,0.0,22.0,10.3,11.5,0.0,0.0,0.0,11.4,98,111,-6.9
Johni Broome,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Eric Gordon,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Kyle Lowry,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,265,.567,.526,.546,.268,22.0,93.2,55.3,71.4,8.3,10.7,11.4,100.0,113.8,105.4,
