Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Darius Garland,28:20,.592,.563,.563,.125,3.2,3.5,3.4,38.0,1.6,0.0,10.6,23.9,143,120,3.2
Evan Mobley,27:51,.472,.438,.250,.438,13.0,21.5,17.1,12.9,1.7,3.4,5.0,25.9,122,111,-4.4
Jarrett Allen,26:00,.542,.538,.000,.308,27.9,23.1,25.6,14.2,3.6,3.7,6.3,21.8,139,106,2.4
Donovan Mitchell,25:37,.551,.500,.500,.200,7.1,11.7,9.3,25.3,7.3,3.7,8.4,33.3,133,102,12.4
De'Andre Hunter,21:16,.372,.222,.333,.444,0.0,23.5,11.2,9.5,2.2,0.0,15.7,21.6,90,111,-14.1
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jaylon Tyson,23:24,.635,.571,.429,.286,3.9,12.8,8.1,8.9,2.0,0.0,0.0,12.1,167,115,-2.8
Tyrese Proctor,18:46,1.161,1.250,1.000,.500,4.8,5.3,5.1,19.6,0.0,0.0,12.0,15.9,193,123,15.6
Sam Merrill,18:21,1.167,1.167,.833,.000,0.0,10.9,5.2,13.4,2.5,0.0,0.0,11.7,235,115,14.1
Craig Porter Jr.,15:55,.250,.250,.250,.000,28.5,0.0,14.9,12.3,0.0,0.0,20.0,11.3,114,125,-12.8
Larry Nance Jr.,14:15,.833,.833,.667,.000,6.4,7.0,6.7,7.4,0.0,6.7,0.0,7.6,192,119,2.0
Luke Travers,8:31,.515,.333,.000,.667,10.6,11.7,11.2,24.3,5.5,11.3,0.0,16.4,159,103,12.6
Thomas Bryant,5:52,.581,.667,.333,.333,0.0,34.1,16.2,0.0,15.9,0.0,0.0,21.1,116,75,10.7
Nae'Qwan Tomlin,5:52,.615,.500,.250,.500,15.4,17.0,16.2,0.0,8.0,16.4,0.0,29.9,154,92,8.8
Team Totals,240,.599,.564,.409,.282,47.2,66.7,56.4,65.4,14.6,12.0,7.5,100.0,144.0,111.9,
