Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
Kyshawn George,15:58,3,7,.429,0,1,.000,0,0,,1,5,6,6,1,0,1,3,6,7.5,+7
Alex Sarr,14:56,6,8,.750,1,2,.500,0,0,,2,3,5,2,0,1,0,1,13,13.8,0
CJ McCollum,12:12,0,4,.000,0,2,.000,3,4,.750,0,2,2,2,0,1,0,0,3,2.5,+6
Tre Johnson,13:51,3,5,.600,3,4,.750,0,1,.000,0,1,1,1,1,0,1,0,9,7.3,+6
Khris Middleton,12:35,1,3,.333,0,2,.000,0,0,,0,0,0,2,0,0,0,1,2,1.3,+3
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
Cam Whitmore,11:55,3,5,.600,0,2,.000,0,0,,2,0,2,0,0,1,0,2,6,5.0,0
Bub Carrington,10:09,2,4,.500,1,1,1.000,0,0,,0,1,1,0,1,0,2,1,5,1.9,-2
Corey Kispert,9:17,1,3,.333,1,3,.333,2,2,1.000,0,1,1,0,0,0,0,0,5,3.6,-1
Marvin Bagley III,5:43,2,2,1.000,0,0,,1,1,1.000,0,2,2,0,0,0,0,0,5,5.0,+5
Tristan Vukcevic,3:21,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-1
Malaki Branham,3:21,0,1,.000,0,0,,2,2,1.000,0,0,0,1,0,0,0,0,2,2.0,-1
Will Riley,3:21,1,1,1.000,0,0,,0,0,,1,0,1,0,0,0,0,0,2,2.4,-1
Justin Champagnie,3:21,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-0.4,-1
Anthony Gill,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
AJ Johnson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,120,22,45,.489,6,18,.333,8,10,.800,6,16,22,14,3,3,4,8,58,,
