Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Luka Dončić,41:37,.508,.407,.407,.630,8.4,20.4,13.8,56.3,5.8,5.6,10.4,38.1,117,104,15.0
Jake LaRavia,37:31,.405,.389,.556,.222,3.1,18.8,10.2,3.9,0.0,0.0,16.8,13.1,79,121,-10.5
Rui Hachimura,34:46,.644,.667,.333,.667,0.0,8.1,3.7,0.0,1.4,0.0,0.0,13.8,132,120,-0.5
Marcus Smart,33:34,.590,.350,.700,1.000,7.0,12.6,9.5,21.9,1.4,3.5,17.2,21.4,122,117,0.5
Deandre Ayton,33:07,.745,.692,.000,.308,14.1,25.6,19.3,0.0,1.5,7.1,0.0,18.4,161,113,7.0
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jarred Vanderbilt,17:13,.833,.833,.667,.000,0.0,0.0,0.0,17.7,0.0,0.0,0.0,7.2,178,124,0.9
Dalton Knecht,15:38,.375,.375,.750,.000,0.0,9.0,4.1,9.0,0.0,0.0,20.0,13.2,73,123,-10.9
Jaxson Hayes,14:53,.726,.750,.000,1.250,15.7,19.0,17.2,11.8,0.0,0.0,0.0,17.2,161,121,5.9
Nick Smith Jr.,6:31,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,66.7,19.0,45,125,-15.5
Bronny James,5:10,.333,.333,.000,.000,0.0,27.3,12.4,0.0,0.0,0.0,0.0,24.0,74,118,-20.7
Maxi Kleber,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Adou Thiero,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.576,.506,.373,.530,29.3,76.5,50.7,62.2,8.0,12.2,12.0,100.0,118.2,116.2,
