Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Nikola Jokić,37:03,.803,.800,.300,.700,7.0,29.9,20.4,40.3,1.3,5.0,18.7,18.7,145,102,17.6
Jamal Murray,34:24,.674,.633,.267,.200,0.0,16.1,9.4,16.5,1.4,0.0,10.9,22.9,127,110,4.4
Aaron Gordon,31:40,.549,.455,.182,.364,8.2,8.7,8.5,5.0,1.5,0.0,19.0,21.4,101,113,-4.5
Cameron Johnson,31:06,.571,.500,.429,.286,0.0,17.8,10.4,4.6,0.0,3.0,0.0,10.9,129,111,0.6
Christian Braun,30:09,.363,.333,.500,.333,4.3,6.1,5.4,4.6,0.0,3.1,36.8,15.5,56,116,-12.5
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Peyton Watson,22:39,.519,.429,.286,.857,17.2,4.1,9.5,6.7,4.3,4.1,17.2,22.1,105,107,1.6
Tim Hardaway Jr.,22:29,.486,.400,.600,.300,0.0,8.2,4.8,13.5,2.2,0.0,0.0,21.6,116,112,2.9
Bruce Brown,19:37,.425,.400,.400,.400,0.0,14.1,8.2,0.0,0.0,4.7,0.0,12.9,93,112,-4.2
Jonas Valančiūnas,10:53,.563,.500,.000,.250,23.8,8.5,14.9,21.7,0.0,8.5,18.4,43.0,104,111,-4.1
Spencer Jones,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Zeke Nnaji,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jalen Pickett,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Julian Strawther,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Hunter Tyson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.578,.519,.316,.392,27.0,69.2,51.7,50.0,6.1,13.5,17.0,100.0,108.4,110.4,
