Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Domantas Sabonis,39:21,.618,.604,.083,.333,9.6,19.4,14.1,15.3,0.0,2.5,6.8,30.0,121,120,2.5
Zach LaVine,36:15,.651,.588,.471,.294,0.0,18.1,8.4,13.1,1.3,2.7,17.2,25.6,108,118,0.1
DeMar DeRozan,34:04,.300,.300,.200,.000,0.0,9.6,4.4,19.2,2.7,0.0,0.0,11.8,89,119,-7.7
Russell Westbrook,31:01,.509,.545,.455,.364,15.2,17.6,16.3,65.1,0.0,0.0,32.0,24.2,103,122,2.4
Precious Achiuwa,19:39,.450,.500,.250,.250,4.8,11.1,7.7,0.0,7.0,5.0,0.0,9.0,98,106,-2.1
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Dennis Schröder,28:24,.461,.462,.462,.385,0.0,23.0,10.7,31.2,1.6,0.0,6.2,22.8,103,117,-1.8
Keon Ellis,22:24,.563,.563,.875,.000,4.2,0.0,2.3,0.0,8.1,4.4,11.1,16.1,98,107,4.4
Malik Monk,15:31,.000,.000,.250,.000,6.1,0.0,3.3,0.0,2.9,0.0,20.0,12.9,15,121,-19.1
Nique Clifford,6:44,.000,.000,1.000,.000,0.0,0.0,0.0,17.4,0.0,0.0,0.0,5.9,56,126,-14.6
Drew Eubanks,6:37,.906,1.000,.000,4.000,14.2,33.0,22.9,0.0,0.0,0.0,0.0,16.7,194,119,8.7
Devin Carter,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Doug McDermott,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Maxime Raynaud,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Dario Šarić,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.524,.505,.355,.290,25.5,70.5,46.3,78.0,11.4,8.2,12.5,100.0,104.4,117.7,
