Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
Lonzo Ball,34:03,3,15,.200,2,12,.167,0,0,,0,7,7,7,2,1,2,1,8,6.0,-7
Jaylon Tyson,33:47,6,9,.667,2,3,.667,1,1,1.000,3,6,9,2,1,1,3,2,15,14.3,-11
Donovan Mitchell,33:46,6,20,.300,3,12,.250,2,2,1.000,0,1,1,8,1,0,2,0,17,10.3,-22
Evan Mobley,31:11,5,7,.714,2,3,.667,2,2,1.000,0,5,5,4,0,1,4,0,14,12.1,-21
Larry Nance Jr.,18:08,2,4,.500,2,3,.667,0,0,,0,1,1,2,2,0,0,0,6,7.7,+5
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
Nae'Qwan Tomlin,31:52,6,8,.750,2,3,.667,0,0,,0,4,4,0,1,0,0,4,14,11.4,-5
Tyrese Proctor,19:32,2,9,.222,0,5,.000,4,4,1.000,0,3,3,1,1,0,1,1,8,3.7,-7
Chris Livingston,14:03,3,5,.600,0,2,.000,1,1,1.000,0,3,3,1,1,0,0,2,7,6.5,+12
Thomas Bryant,12:36,2,4,.500,1,2,.500,0,0,,1,1,2,1,1,1,0,2,5,5.6,+4
Luke Travers,11:02,1,6,.167,0,3,.000,3,3,1.000,0,2,2,1,1,0,0,1,5,3.1,-3
Dean Wade,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Team Totals,240,36,87,.414,14,48,.292,13,13,1.000,4,33,37,27,11,4,12,13,99,,
