Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Luka Dončić,40:13,.552,.469,.500,.813,3.0,15.2,9.6,38.9,2.3,2.2,12.1,26.0,122,102,7.1
Austin Reaves,38:54,.714,.625,.375,.813,0.0,10.5,5.7,26.3,1.2,2.2,15.6,28.0,131,106,5.1
Deandre Ayton,35:34,.909,.909,.000,.000,10.1,37.3,24.8,8.8,2.6,2.5,26.7,17.8,128,94,4.4
Rui Hachimura,35:04,.700,.700,.500,.000,0.0,11.6,6.3,0.0,1.3,0.0,9.1,13.3,120,107,-1.4
Marcus Smart,34:25,.433,.433,.667,.000,3.5,11.9,8.0,19.6,2.7,0.0,11.8,20.9,95,103,-5.8
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jake LaRavia,21:41,.750,.750,.000,.000,0.0,14.1,7.6,0.0,6.5,8.0,33.3,11.7,85,89,4.2
Jaxson Hayes,12:26,.333,.333,.000,.000,29.0,0.0,13.3,9.6,0.0,0.0,0.0,10.2,127,114,-5.0
Jarred Vanderbilt,11:19,.375,.375,.500,.000,10.6,9.0,9.8,10.7,8.3,0.0,20.0,18.7,83,92,-0.9
Dalton Knecht,10:24,.500,.500,.600,.000,11.5,0.0,5.3,0.0,0.0,0.0,0.0,20.3,112,113,-8.4
Bronny James,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Maxi Kleber,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Adou Thiero,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.618,.583,.405,.310,25.0,74.5,51.7,63.6,12.7,9.1,15.9,100.0,115.6,101.8,
