Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Harrison Barnes,34:45,.463,.455,.182,.182,6.0,2.9,4.5,16.5,1.4,0.0,7.8,16.0,107,120,-1.9
De'Aaron Fox,33:23,.721,.545,.545,1.455,0.0,15.3,7.7,17.4,0.0,0.0,10.0,26.0,144,120,5.5
Devin Vassell,33:11,.576,.500,.538,.308,0.0,12.3,6.2,11.7,1.5,4.9,16.9,23.2,105,113,2.1
Julian Champagnie,30:05,.326,.286,.643,.214,10.4,30.6,20.6,5.9,1.7,0.0,6.1,23.5,83,112,-4.9
Luke Kornet,27:31,1.031,1.000,.000,.667,3.8,18.6,11.3,19.6,0.0,5.9,34.0,9.2,142,114,6.0
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Keldon Johnson,25:16,.875,.875,.375,.000,8.3,16.2,12.3,18.4,0.0,0.0,27.3,18.8,125,119,5.3
Jeremy Sochan,20:59,.595,.600,.200,.400,14.9,9.7,12.3,9.1,0.0,0.0,14.5,14.2,121,121,-2.6
Kelly Olynyk,14:03,.385,.000,.667,1.667,14.9,14.5,14.7,10.7,0.0,0.0,43.5,28.3,62,120,-18.6
David Jones García,12:58,.000,.000,.250,.000,8.0,7.9,8.0,11.6,3.9,0.0,33.3,20.0,21,114,-16.6
Carter Bryant,7:49,.500,.500,.600,.000,0.0,39.2,19.8,0.0,0.0,0.0,0.0,27.7,105,113,1.1
Bismack Biyombo,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Harrison Ingram,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Riley Minix,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Lindy Waters III,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.555,.481,.442,.442,30.4,76.6,53.8,53.1,4.2,6.8,17.1,100.0,106.9,116.3,
