Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Nikola Jokić,33:34,.915,.891,.261,.696,7.9,34.0,22.0,47.0,1.5,3.0,6.2,41.1,179,116,35.8
Jamal Murray,32:48,.422,.344,.313,.250,4.1,13.9,9.4,16.0,6.1,0.0,14.5,27.3,95,112,-5.0
Aaron Gordon,30:47,.654,.583,.500,.333,8.7,11.1,10.0,0.0,1.6,0.0,6.8,20.7,136,124,-1.2
Christian Braun,16:09,1.042,1.000,.000,1.000,16.5,14.2,15.2,31.2,0.0,0.0,25.8,10.4,179,127,8.2
Cameron Johnson,7:50,.333,.333,.333,.000,34.0,14.6,23.6,0.0,0.0,0.0,0.0,16.5,115,127,-11.5
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Bruce Brown,27:51,.250,.250,.250,.000,0.0,16.4,8.8,0.0,0.0,0.0,0.0,6.2,60,126,-11.4
Peyton Watson,22:06,.205,.250,.750,.500,6.0,5.2,5.6,5.2,0.0,4.6,0.0,9.5,75,127,-10.3
Tim Hardaway Jr.,20:44,.721,.643,.714,.429,0.0,5.5,3.0,18.7,2.4,0.0,0.0,17.3,168,124,7.8
Spencer Jones,15:26,1.500,1.500,1.000,.000,0.0,0.0,0.0,7.6,3.2,0.0,0.0,2.8,277,123,0.0
Julian Strawther,11:21,.400,.400,.600,.000,0.0,10.1,5.4,0.0,0.0,0.0,16.7,22.8,70,128,-17.6
Jonas Valančiūnas,10:57,.694,.750,.250,1.000,12.2,20.9,16.9,14.2,0.0,9.3,14.8,26.6,128,119,2.4
Zeke Nnaji,3:29,,,,,0.0,0.0,0.0,31.3,0.0,0.0,,0.0,230,131,6.0
Jalen Pickett,3:29,1.500,1.500,1.000,.000,0.0,32.8,17.7,45.6,0.0,0.0,66.7,37.1,93,122,-0.1
Hunter Tyson,3:29,.000,.000,.500,.000,0.0,32.8,17.7,0.0,14.4,0.0,0.0,24.7,0,87,-18.3
Team Totals,240,.654,.601,.405,.417,30.6,73.8,53.8,50.0,9.4,6.4,10.8,100.0,135.8,121.2,
