Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Moses Moody,33:04,.879,.875,.750,.313,3.2,9.5,6.3,0.0,4.3,2.7,5.2,22.8,159,102,16.8
Jimmy Butler,31:15,.882,.813,.125,.625,3.3,6.7,5.0,45.5,4.5,0.0,37.0,20.3,131,104,7.8
Stephen Curry,28:07,.341,.227,.545,.455,3.7,14.8,9.3,12.9,0.0,0.0,23.3,24.0,75,111,-19.1
Draymond Green,24:47,.308,.308,.385,.000,16.8,25.3,21.1,31.2,3.8,3.6,27.8,28.5,81,97,-8.2
Will Richard,22:13,.500,.500,.556,.000,23.5,9.4,16.4,6.3,0.0,0.0,18.2,19.4,106,113,-7.3
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Brandin Podziemski,25:47,.731,.731,.538,.000,0.0,12.1,6.1,19.9,0.0,0.0,0.0,19.8,156,112,5.9
Al Horford,20:11,.600,.600,1.000,.000,5.2,5.2,5.2,37.3,4.7,0.0,16.7,11.7,148,104,11.8
Buddy Hield,19:51,.688,.688,.750,.000,0.0,10.5,5.3,14.5,7.2,0.0,11.1,17.8,128,97,8.8
Gary Payton II,12:03,.000,.000,.500,.000,8.7,17.3,13.0,0.0,3.9,14.8,0.0,6.5,39,93,-7.2
Quinten Post,10:14,.410,.375,1.000,.500,10.2,61.2,35.7,0.0,0.0,0.0,0.0,18.7,105,94,-7.4
Gui Santos,4:43,.500,.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,107,115,-13.8
Pat Spencer,4:43,1.500,1.500,1.000,.000,0.0,0.0,0.0,62.0,0.0,0.0,50.0,16.6,149,117,14.4
Trayce Jackson-Davis,3:02,1.000,1.000,.000,.000,34.4,0.0,17.2,58.2,0.0,0.0,0.0,12.9,224,115,11.4
Jonathan Kuminga,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Team Totals,240,.611,.585,.596,.181,34.8,67.4,51.1,79.1,13.8,7.4,17.1,100.0,122.3,104.6,
